0,1,2
1.0,Mike Yastrzemski,LF
2.0,Brandon Belt,1B
3.0,Evan Longoria,3B
4.0,Stephen Vogt,C
5.0,Kevin Pillar,CF
6.0,Brandon Crawford,SS
7.0,Chris Shaw,DH
8.0,Austin Slater,RF
9.0,Mauricio Dubon,2B
,Logan Webb,P
