0,1,2
1.0,Marcus Semien,SS
2.0,Chad Pinder,RF
3.0,Jed Lowrie,2B
4.0,Khris Davis,LF
5.0,Ryon Healy,DH
6.0,Matt Olson,1B
7.0,Matt Chapman,3B
8.0,Mark Canha,CF
9.0,Dustin Garneau,C
,Sean Manaea,P
