Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Marcus Semien SS,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.253,0.339,0.387,0.725,24.0,14.0,-0.053,0.51,0.0,-0.053%,0%,0.0,-1.2,2.0,3.0,
Joey Wendle 2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.75,1.35,,,,,,,,,,0.0,0.0,
Chad Pinder RF,2.0,1.0,0.0,0.0,2.0,2.0,4.0,0.241,0.297,0.47,0.767,25.0,12.0,0.037,0.34,0.045,-0.008%,0%,0.0,-0.0,0.0,0.0,
Jed Lowrie 2B,2.0,0.0,1.0,1.0,1.0,0.0,3.0,0.274,0.354,0.439,0.793,13.0,7.0,0.087,0.73,0.11,-0.023%,0%,0.0,1.2,1.0,2.0,2B
Franklin Barreto 2B-SS,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.204,0.259,0.389,0.648,4.0,3.0,0.0,0.0,0.0,0.000%,0%,0.0,0.3,0.0,1.0,
Khris Davis LF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.24,0.331,0.521,0.852,14.0,9.0,-0.057,0.67,0.0,-0.057%,0%,0.0,-1.5,0.0,0.0,GDP
Renato Nunez LF,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.333,0.0,0.333,6.0,2.0,0.0,0.01,0.0,0.000%,0%,0.0,0.3,0.0,0.0,
Ryon Healy DH,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.268,0.299,0.455,0.754,13.0,11.0,-0.049,0.59,0.0,-0.049%,0%,0.0,-0.7,,,
Jake Smolinski PH-DH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,5.0,4.0,-0.001,0.02,0.0,-0.001%,0%,0.0,-0.8,,,
Matt Olson 1B,3.0,0.0,1.0,0.0,0.0,2.0,4.0,0.27,0.355,0.618,0.973,14.0,9.0,0.02,0.33,0.033,-0.013%,0%,0.0,0.4,12.0,1.0,HBP
Matt Chapman 3B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.243,0.318,0.496,0.813,17.0,12.0,-0.039,0.4,0.0,-0.039%,0%,0.0,-1.1,2.0,4.0,
Mark Canha CF,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.214,0.259,0.397,0.656,16.0,12.0,-0.037,0.36,0.0,-0.037%,0%,0.0,-1.0,2.0,0.0,
Dustin Garneau C,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.184,0.27,0.32,0.59,16.0,6.0,-0.012,0.25,0.01,-0.023%,0%,0.0,0.2,4.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Sean Manaea P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Simon Castro P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Raul Alcantara P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Michael Brady P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,29.0,1.0,3.0,1.0,6.0,14.0,36.0,0.103,0.278,0.138,0.416,167.0,101.0,-0.104,0.41,0.198,-0.303%,0.00%,0.0,-4.0,24.0,14.0,
