Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Enrique Hernandez CF,2.0,1.0,0.0,1.0,1.0,0.0,4.0,0.1,0.231,0.1,0.331,14.0,9.0,-0.023,0.35,0.006,-0.029%,-0.01%,0.32,-0.1,2.0,0.0,SF
Alex Verdugo LF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,12.0,7.0,-0.025,0.33,0.0,-0.025%,-0.01%,0.3,-0.8,1.0,0.0,
Franchy Cordero LF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,-0.001,0.05,0.0,-0.001%,-0.00%,0.05,-0.2,0.0,0.0,
J.D. Martinez DH,4.0,1.0,2.0,2.0,0.0,1.0,4.0,0.5,0.5,1.0,1.5,11.0,8.0,0.012,0.16,0.022,-0.010%,0.01%,0.14,1.9,,,"HR,2B"
Xander Bogaerts SS,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.083,0.083,0.083,0.167,15.0,10.0,-0.038,0.35,0.0,-0.038%,-0.02%,0.32,-1.1,1.0,3.0,
Marwin Gonzalez 3B,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.25,0.364,0.25,0.614,17.0,10.0,-0.025,0.25,0.0,-0.026%,-0.01%,0.23,-0.5,0.0,1.0,
Hunter Renfroe RF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,14.0,-0.017,0.16,0.0,-0.017%,-0.01%,0.15,-0.8,1.0,0.0,
Christian Vazquez C,4.0,1.0,3.0,0.0,0.0,1.0,4.0,0.429,0.5,0.571,1.071,21.0,14.0,0.006,0.1,0.011,-0.005%,0.00%,0.09,0.9,16.0,0.0,2B
Bobby Dalbec 1B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.091,0.0,0.091,11.0,9.0,-0.013,0.13,0.0,-0.013%,-0.01%,0.12,-1.5,6.0,0.0,
Christian Arroyo 2B,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.333,0.333,0.333,0.667,8.0,6.0,0.001,0.11,0.006,-0.005%,0.00%,0.1,0.1,0.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Garrett Richards P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Josh Taylor P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Garrett Whitlock P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Hirokazu Sawamura P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Adam Ottavino P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,3.0,6.0,3.0,2.0,8.0,35.0,0.188,0.229,0.344,0.572,133.0,93.0,-0.123,0.21,0.045,-0.169%,-0.07%,0.19,-2.1,27.0,6.0,
