Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Rick Porcello, L (1-4)",6.0,5,2,2,0,7,1,4.46,23,108,74,40,12,22,6,10,4,0,61.0,,,0.074,0.89,0.06%,1.11,1.3
Heath Hembree,1.1,1,3,0,1,3,0,1.29,8,38,25,13,5,7,3,1,0,0,,0.0,0.0,-0.081,0.62,-0.06%,0.77,-2.4
Fernando Abad,0.2,0,0,0,0,0,0,4.5,2,6,3,2,0,1,0,2,1,0,,2.0,1.0,-0.001,0.2,0.00%,0.24,0.5
Joe Kelly,1.0,0,0,0,0,0,0,2.51,3,8,6,5,0,1,3,0,0,0,,0.0,0.0,0.01,0.16,0.01%,0.2,0.6
Team Totals,9.0,6,5,2,1,10,1,2.0,36,160,108,60,17,31,12,13,5,0,61.0,2.0,1.0,0.002,0.73,0.00%,0.91,-0.0
