0,1,2
1.0,Jacoby Ellsbury,CF
2.0,Aaron Hicks,LF
3.0,Chase Headley,3B
4.0,Matt Holliday,DH
5.0,Starlin Castro,2B
6.0,Aaron Judge,RF
7.0,Chris Carter,1B
8.0,Austin Romine,C
9.0,Ronald Torreyes,SS
,Masahiro Tanaka,P
