Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3"
t1,0-0,0,---,"3,(0-2) LSC",O,NYY,Jacoby Ellsbury,Chris Sale,-2%,48%,Strikeout Looking
t1,0-0,1,---,"4,(1-2) BCSS",O,NYY,Aaron Hicks,Chris Sale,-2%,46%,Strikeout Swinging
t1,0-0,2,---,"2,(0-1) CX",O,NYY,Chase Headley,Chris Sale,-1%,45%,Lineout: CF (Deep CF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3"
b1,0-0,0,---,"5,(3-1) BBBCX",O,BOS,Dustin Pedroia,Masahiro Tanaka,2%,47%,Groundout: P-1B (Front of Home)
b1,0-0,1,---,"2,(1-0) BX",O,BOS,Andrew Benintendi,Masahiro Tanaka,2%,49%,Lineout: CF
b1,0-0,2,---,"2,(0-1) CX",O,BOS,Mookie Betts,Masahiro Tanaka,1%,50%,Lineout: CF (Deep CF-RF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
