0,1,2
1.0,Cesar Hernandez,2B
2.0,Rhys Hoskins,LF
3.0,Carlos Santana,1B
4.0,Asdrubal Cabrera,DH
5.0,Nick Williams,RF
6.0,Maikel Franco,3B
7.0,Roman Quinn,CF
8.0,Jorge Alfaro,C
9.0,Scott Kingery,SS
,Jake Arrieta,P
