0,1,2
1.0,Trea Turner,SS
2.0,Juan Soto,LF
3.0,Asdrubal Cabrera,DH
4.0,Eric Thames,1B
5.0,Yan Gomes,C
6.0,Adam Eaton,RF
7.0,Josh Harrison,3B
8.0,Luis Garcia,2B
9.0,Victor Robles,CF
,Austin Voth,P
