Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Trea Turner SS,5.0,1.0,3.0,0.0,0.0,2.0,5.0,0.36,0.417,0.616,1.033,19.0,12.0,0.049,0.73,0.087,-0.038%,0.03%,0.63,0.7,0.0,1.0,
Juan Soto LF,5.0,0.0,2.0,1.0,0.0,0.0,5.0,0.36,0.444,0.744,1.189,19.0,14.0,0.054,0.95,0.108,-0.053%,0.03%,0.82,0.8,3.0,0.0,
Asdrubal Cabrera DH,4.0,0.0,0.0,1.0,0.0,1.0,5.0,0.243,0.325,0.449,0.774,14.0,10.0,-0.129,1.03,0.0,-0.129%,-0.07%,0.89,-1.6,,,SF
Eric Thames 1B,4.0,1.0,1.0,1.0,1.0,1.0,5.0,0.221,0.318,0.351,0.669,32.0,18.0,0.008,0.76,0.077,-0.070%,0.00%,0.66,0.5,9.0,0.0,HR
Yan Gomes C,4.0,1.0,2.0,0.0,1.0,0.0,5.0,0.296,0.345,0.519,0.863,16.0,9.0,-0.015,0.72,0.048,-0.063%,-0.01%,0.63,0.1,7.0,0.0,2·2B
Adam Eaton RF,5.0,0.0,1.0,1.0,0.0,1.0,5.0,0.228,0.285,0.377,0.662,15.0,11.0,-0.044,0.89,0.065,-0.110%,-0.02%,0.77,-0.4,3.0,0.0,3B
Josh Harrison 3B,3.0,1.0,1.0,1.0,0.0,1.0,4.0,0.281,0.324,0.594,0.918,10.0,6.0,-0.013,0.67,0.044,-0.056%,-0.01%,0.57,0.5,0.0,3.0,"HR,HBP"
Luis Garcia 2B,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.277,0.306,0.383,0.689,13.0,6.0,-0.018,0.8,0.044,-0.061%,-0.01%,0.69,-0.4,1.0,1.0,
Victor Robles CF,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.237,0.311,0.344,0.655,19.0,13.0,-0.045,0.83,0.024,-0.069%,-0.02%,0.71,-0.4,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Austin Voth P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Javy Guerra P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Dakota Bacus P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Sean Doolittle P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Daniel Hudson P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Ryne Harper P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,5.0,11.0,5.0,3.0,8.0,42.0,0.297,0.357,0.568,0.925,157.0,99.0,-0.153,0.82,0.497,-0.649%,-0.08%,0.71,-0.2,24.0,9.0,
