Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Austin Voth, L (0-4)",2.0,6,5,5,1,3,2,7.99,13,58,40,22,8,10,2,7,4,0,26.0,,,-0.296,0.57,-0.15%,0.5,-3.9
Javy Guerra,2.0,5,3,3,0,2,1,4.5,10,41,29,22,5,2,2,6,2,0,,0.0,0.0,-0.101,0.34,-0.05%,0.3,-1.9
Dakota Bacus,2.1,1,0,0,1,1,0,5.4,10,36,21,9,8,4,5,3,2,0,,0.0,0.0,0.053,0.47,0.03%,0.41,1.4
Sean Doolittle,0.2,2,0,0,0,0,0,12.27,4,10,7,5,0,2,0,4,1,0,,0.0,0.0,0.009,0.37,0.01%,0.33,0.3
Daniel Hudson,0.2,1,1,1,1,0,1,6.17,5,23,13,10,1,2,0,3,2,0,,0.0,0.0,-0.016,0.06,-0.01%,0.06,-0.9
Ryne Harper,0.1,0,0,0,0,1,0,7.24,1,5,3,1,0,2,0,0,0,0,,2.0,0.0,0.003,0.12,0.00%,0.1,0.5
Team Totals,8.0,15,9,9,3,7,4,10.12,43,173,113,69,22,22,9,23,11,0,26.0,2.0,0.0,-0.348,0.41,-0.18%,0.36,-4.4
