0,1,2
1.0,Mookie Betts,RF
2.0,Andrew Benintendi,CF
3.0,Hanley Ramirez,1B
4.0,J.D. Martinez,LF
5.0,Xander Bogaerts,SS
6.0,Eduardo Nunez,2B
7.0,Blake Swihart,DH
8.0,Rafael Devers,3B
9.0,Sandy Leon,C
,Rick Porcello,P
