Unnamed: 0,Unnamed: 1,1,2,3,4,5,6,7,8,9,R,H,E
via Sports Logos.net About logos,New York Mets,0,0,0,3,0,0,0,0,0,3,2,2
via Sports Logos.net About logos,Boston Red Sox,1,0,0,0,4,0,0,0,X,5,10,0
WP: Rick Porcello (17-7) • LP: Paul Sewald (0-6) • SV: Craig Kimbrel (41),WP: Rick Porcello (17-7) • LP: Paul Sewald (0-6) • SV: Craig Kimbrel (41),WP: Rick Porcello (17-7) • LP: Paul Sewald (0-6) • SV: Craig Kimbrel (41),WP: Rick Porcello (17-7) • LP: Paul Sewald (0-6) • SV: Craig Kimbrel (41),WP: Rick Porcello (17-7) • LP: Paul Sewald (0-6) • SV: Craig Kimbrel (41),WP: Rick Porcello (17-7) • LP: Paul Sewald (0-6) • SV: Craig Kimbrel (41),WP: Rick Porcello (17-7) • LP: Paul Sewald (0-6) • SV: Craig Kimbrel (41),WP: Rick Porcello (17-7) • LP: Paul Sewald (0-6) • SV: Craig Kimbrel (41),WP: Rick Porcello (17-7) • LP: Paul Sewald (0-6) • SV: Craig Kimbrel (41),WP: Rick Porcello (17-7) • LP: Paul Sewald (0-6) • SV: Craig Kimbrel (41),WP: Rick Porcello (17-7) • LP: Paul Sewald (0-6) • SV: Craig Kimbrel (41),WP: Rick Porcello (17-7) • LP: Paul Sewald (0-6) • SV: Craig Kimbrel (41),WP: Rick Porcello (17-7) • LP: Paul Sewald (0-6) • SV: Craig Kimbrel (41),WP: Rick Porcello (17-7) • LP: Paul Sewald (0-6) • SV: Craig Kimbrel (41)
