0,1,2,0,1,2
1.0,Amed Rosario,SS,1.0,Mookie Betts,RF
2.0,Jeff McNeil,2B,2.0,Andrew Benintendi,LF
3.0,Michael Conforto,LF,3.0,J.D. Martinez,DH
4.0,Jay Bruce,DH,4.0,Xander Bogaerts,SS
5.0,Todd Frazier,3B,5.0,Steve Pearce,1B
6.0,Brandon Nimmo,RF,6.0,Ian Kinsler,2B
7.0,Dominic Smith,1B,7.0,Jackie Bradley Jr.,CF
8.0,Kevin Plawecki,C,8.0,Rafael Devers,3B
9.0,Austin Jackson,CF,9.0,Sandy Leon,C
,Corey Oswalt,P,,Rick Porcello,P
