Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Corey Oswalt,2.2,3,1,0,1,3,0,6.31,15,61,38,21,5,12,5,5,0,0,52.0,,,0.018,1.28,0.00%,0.0,0.4
Daniel Zamora,1.1,0,0,0,1,4,0,3.86,5,29,16,5,5,6,0,0,0,0,,1.0,0.0,0.085,0.84,0.00%,0.0,0.8
"Paul Sewald, BS (3), L (0-6)",0.2,3,4,4,1,1,0,6.15,6,23,14,7,2,5,1,3,1,0,,0.0,0.0,-0.263,1.28,0.00%,0.0,-1.9
Drew Smith,1.1,1,0,0,0,0,0,1.93,5,12,7,6,0,1,0,5,0,0,,2.0,2.0,-0.186,0.85,0.00%,0.0,-1.0
Drew Gagnon,1.2,3,0,0,1,0,0,6.48,7,27,15,11,0,4,2,4,3,0,,0.0,0.0,0.028,0.33,0.00%,0.0,0.6
Jacob Rhame,0.1,0,0,0,0,1,0,7.27,1,5,3,1,2,0,0,0,0,0,,2.0,0.0,0.013,0.49,0.00%,0.0,0.5
Team Totals,8.0,10,5,4,4,9,0,4.5,39,157,93,51,14,28,8,17,4,0,52.0,5.0,2.0,-0.305,0.98,0.00%,0.0,-0.7
