0,1,2
1.0,Amed Rosario,SS
2.0,Jeff McNeil,2B
3.0,Michael Conforto,LF
4.0,Jay Bruce,DH
5.0,Todd Frazier,3B
6.0,Brandon Nimmo,RF
7.0,Dominic Smith,1B
8.0,Kevin Plawecki,C
9.0,Austin Jackson,CF
,Corey Oswalt,P
