Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Rick Porcello, W (17-7)",5,2,3,3,1,5,1,4.3,19,88,62,39,7,16,4,8,3,0,55.0,,,-0.103,0.93,-0.00%,0.01,-0.3
"Bobby Poyner, H (5)",1,0,0,0,0,1,0,2.08,3,12,7,3,2,2,1,1,0,0,,0.0,0.0,0.068,0.87,0.00%,0.01,0.5
"Steven Wright, H (3)",1,0,0,0,2,1,0,2.93,5,30,18,11,0,7,0,2,0,0,,0.0,0.0,0.074,2.61,0.00%,0.03,0.5
"Ryan Brasier, H (9)",1,0,0,0,0,1,0,1.53,3,9,8,4,3,1,0,2,0,0,,0.0,0.0,0.078,1.01,0.00%,0.01,0.5
"Craig Kimbrel, S (41)",1,0,0,0,0,1,0,2.29,3,16,10,7,1,2,1,1,1,0,,0.0,0.0,0.078,1.0,0.00%,0.01,0.5
Team Totals,9,2,3,3,3,9,1,3.0,33,155,105,64,13,28,6,14,4,0,55.0,0.0,0.0,0.195,1.23,0.00%,0.02,1.8
