Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Amed Rosario SS,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.257,0.297,0.392,0.688,9.0,8.0,-0.083,0.8,0.0,-0.083%,0%,0.0,-0.7,2.0,1.0,
Jeff McNeil 2B,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.335,0.389,0.494,0.883,16.0,12.0,-0.009,1.1,0.065,-0.074%,0%,0.0,-0.0,7.0,2.0,SB
Michael Conforto LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.237,0.341,0.431,0.772,22.0,15.0,-0.09,0.92,0.0,-0.090%,0%,0.0,-0.8,1.0,0.0,
Jay Bruce DH,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.221,0.3,0.373,0.673,22.0,16.0,-0.123,1.15,0.0,-0.123%,0%,0.0,-1.0,,,
Todd Frazier 3B,2.0,1.0,0.0,0.0,2.0,0.0,4.0,0.225,0.309,0.416,0.725,25.0,14.0,0.058,1.39,0.101,-0.043%,0%,0.0,0.3,0.0,1.0,
Brandon Nimmo RF,2.0,1.0,1.0,3.0,1.0,0.0,4.0,0.267,0.395,0.499,0.894,16.0,8.0,0.417,1.32,0.429,-0.012%,0%,0.0,3.3,2.0,0.0,"HR,HBP"
Dominic Smith 1B,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.208,0.243,0.415,0.658,17.0,14.0,-0.122,1.49,0.0,-0.122%,0%,0.0,-0.9,2.0,0.0,
Kevin Plawecki C,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.227,0.337,0.391,0.729,12.0,8.0,-0.118,1.63,0.0,-0.118%,0%,0.0,-1.0,10.0,0.0,
Austin Jackson CF,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.255,0.312,0.339,0.65,16.0,10.0,-0.126,1.45,0.0,-0.126%,0%,0.0,-1.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Corey Oswalt P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Daniel Zamora P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Paul Sewald P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Drew Smith P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Drew Gagnon P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jacob Rhame P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,29.0,3.0,2.0,3.0,3.0,9.0,33.0,0.069,0.182,0.172,0.354,155.0,105.0,-0.196,1.23,0.595,-0.791%,0.00%,0.0,-1.8,24.0,4.0,
