Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jonathan Villar SS,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.271,0.339,0.439,0.778,8.0,6.0,-0.015,1.0,0.049,-0.064%,0%,0.0,-0.4,2.0,2.0,
Trey Mancini LF,3.0,0.0,1.0,1.0,1.0,0.0,4.0,0.275,0.342,0.534,0.876,16.0,8.0,0.03,1.11,0.118,-0.088%,0%,0.0,0.6,1.0,0.0,2B
Anthony Santander CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.292,0.332,0.498,0.83,13.0,10.0,-0.105,0.96,0.0,-0.105%,0%,0.0,-1.5,4.0,0.0,
Renato Nunez DH,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.245,0.31,0.478,0.788,14.0,7.0,-0.019,0.72,0.036,-0.055%,0%,0.0,-0.7,,,
Jace Peterson 2B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.224,0.268,0.368,0.637,22.0,11.0,-0.121,0.86,0.0,-0.121%,0%,0.0,-1.3,4.0,5.0,GDP
DJ Stewart RF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.138,0.167,0.138,0.305,14.0,11.0,-0.044,0.42,0.0,-0.044%,0%,0.0,-0.8,1.0,0.0,
Rio Ruiz 3B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.244,0.311,0.36,0.671,25.0,14.0,-0.05,0.46,0.0,-0.050%,0%,0.0,-0.7,0.0,1.0,
Chris Davis 1B,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.176,0.264,0.31,0.574,10.0,5.0,0.002,0.66,0.033,-0.031%,0%,0.0,-0.1,8.0,0.0,
Chance Sisco C,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.226,0.322,0.406,0.728,7.0,4.0,0.031,0.78,0.051,-0.020%,0%,0.0,0.6,3.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Aaron Brooks P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Richard Bleier P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Miguel Castro P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Thomas Eshelman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,31.0,1.0,5.0,1.0,3.0,5.0,34.0,0.161,0.235,0.194,0.429,129.0,76.0,-0.291,0.78,0.287,-0.578%,0.00%,0.0,-4.3,24.0,10.0,
