Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3"
t1,0-0,0,---,"2,(0-1) FX",,BAL,Jonathan Villar,Rick Porcello,-3%,47%,Single to CF (Line Drive to CF-RF)
t1,0-0,0,1--,"1,(0-0) X",O,BAL,Trey Mancini,Rick Porcello,3%,50%,Lineout: RF (Deep RF Line)
t1,0-0,1,1--,"2,(0-1) 1CX",O,BAL,Anthony Santander,Rick Porcello,3%,53%,Lineout: LF (Deep LF)
t1,0-0,2,1--,"1,(0-0) 1X",O,BAL,Renato Nunez,Rick Porcello,2%,55%,Popfly: SS (Deep SS)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Orioles 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Aaron Brooks facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Aaron Brooks facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Aaron Brooks facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Aaron Brooks facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Aaron Brooks facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Aaron Brooks facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Aaron Brooks facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Aaron Brooks facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Aaron Brooks facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Aaron Brooks facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Aaron Brooks facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Orioles' Aaron Brooks facing 1-2-3"
b1,0-0,0,---,"2,(0-1) CX",,BOS,Mookie Betts,Aaron Brooks,6%,61%,Double to CF (Line Drive to Deep LF-CF)
b1,0-0,0,-2-,"5,(2-2) CFBBX",R,BOS,Rafael Devers,Aaron Brooks,6%,67%,Single to LF (Line Drive to Deep LF); Betts Scores
b1,1-0,0,1--,"6,(1-2) *BCCFFB",,BOS,Xander Bogaerts,Aaron Brooks,2%,69%,Wild Pitch; Devers to 2B
b1,1-0,0,-2-,"10,(3-2) *BCCFFB.*BFFB",,BOS,Xander Bogaerts,Aaron Brooks,2%,71%,Walk
b1,1-0,0,12-,"1,(0-0) X",OO,BOS,J.D. Martinez,Aaron Brooks,-9%,63%,Ground Ball Double Play: SS-2B-1B; Devers to 3B
b1,1-0,2,--3,"2,(0-1) SX",O,BOS,Andrew Benintendi,Aaron Brooks,-3%,60%,Groundout: P-1B (Front of Home)
,,,,,,,,,"1 run, 2 hits, 0 errors, 1 LOB. Orioles 0, Red Sox 1.","1 run, 2 hits, 0 errors, 1 LOB. Orioles 0, Red Sox 1.","1 run, 2 hits, 0 errors, 1 LOB. Orioles 0, Red Sox 1."
