Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Yovani Gallardo, L (3-1)",5.0,7,6,6,2,2,0,8.6,23,97,52,29,3,20,10,9,4,0,29.0,,,-0.336,0.82,-0.00%,0.0,-3.3
Ricardo Rodriguez,1.2,5,2,2,1,1,0,5.4,9,26,18,13,1,4,2,5,3,0,,0.0,0.0,-0.076,0.39,0.00%,0.0,-1.4
Alex Claudio,1.1,0,0,0,2,0,0,4.32,6,26,13,9,1,3,4,0,0,0,,2.0,0.0,0.009,0.12,0.00%,0.0,1.0
Team Totals,8.0,12,8,8,5,3,0,9.0,38,149,83,51,5,27,16,14,7,0,29.0,2.0,0.0,-0.403,0.59,-0.00%,0.0,-3.7
