Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Shin-Soo Choo DH,3.0,0.0,0.0,0.0,2.0,1.0,5.0,0.29,0.399,0.5,0.899,21.0,10.0,-0.051,0.84,0.037,-0.088%,0%,0.0,-0.3,,,
Elvis Andrus SS,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.246,0.311,0.351,0.662,16.0,11.0,-0.051,0.75,0.027,-0.078%,0%,0.0,-0.8,1.0,5.0,
Nomar Mazara RF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.267,0.33,0.449,0.778,18.0,11.0,-0.084,0.85,0.0,-0.084%,0%,0.01,-0.9,2.0,0.0,
Adrian Beltre 3B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.289,0.351,0.404,0.754,18.0,14.0,-0.078,0.71,0.0,-0.078%,0%,0.0,-0.8,1.0,1.0,
Rougned Odor 2B,3.0,3.0,2.0,1.0,0.0,0.0,4.0,0.242,0.32,0.384,0.703,13.0,7.0,0.15,0.64,0.163,-0.014%,0.00%,0.0,1.5,2.0,4.0,"HR,HBP"
Ronald Guzman 1B,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.26,0.332,0.442,0.774,11.0,8.0,0.075,0.83,0.11,-0.036%,0%,0.01,0.8,11.0,1.0,2B
Isiah Kiner-Falefa C,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.251,0.323,0.351,0.674,15.0,10.0,-0.051,0.96,0.062,-0.113%,0%,0.01,-0.4,3.0,1.0,"2B,GDP"
Joey Gallo LF,2.0,0.0,1.0,2.0,2.0,0.0,4.0,0.189,0.298,0.447,0.745,24.0,12.0,0.109,0.81,0.119,-0.010%,0%,0.01,1.3,1.0,0.0,2B
Delino DeShields CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.215,0.311,0.285,0.596,12.0,7.0,-0.114,1.03,0.0,-0.114%,0%,0.01,-1.2,2.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Yovani Gallardo P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Ricardo Rodriguez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Alex Claudio P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,33.0,4.0,7.0,3.0,4.0,7.0,38.0,0.212,0.316,0.394,0.71,148.0,90.0,-0.095,0.82,0.518,-0.615%,0.00%,0.0,-0.8,24.0,14.0,
