0,1,2
1.0,Denard Span,LF
2.0,Mallex Smith,RF
3.0,Carlos Gomez,CF
4.0,Brad Miller,1B
5.0,Matt Duffy,3B
6.0,C.J. Cron,DH
7.0,Wilson Ramos,C
8.0,Joey Wendle,2B
9.0,Adeiny Hechavarria,SS
,Jake Faria,P
