Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Drew Pomeranz facing 1-2-3"
t1,0-0,0,---,"3,(1-1) BSX",O,TBR,Matt Duffy,Drew Pomeranz,-2%,48%,Lineout: 3B (SS-3B Hole)
t1,0-0,1,---,"3,(0-2) CFX",,TBR,C.J. Cron,Drew Pomeranz,2%,50%,Single to LF (Ground Ball thru SS-3B Hole)
t1,0-0,1,1--,"4,(1-2) C*BFC",O,TBR,Carlos Gomez,Drew Pomeranz,-3%,47%,Strikeout Looking
t1,0-0,2,1--,"2,(1-0) BX",RR,TBR,Wilson Ramos,Drew Pomeranz,18%,65%,Home Run (Fly Ball to Deep LF); Cron Scores
t1,2-0,2,---,"4,(2-1) CBBX",O,TBR,Daniel Robertson,Drew Pomeranz,-1%,64%,Lineout: RF (Deep CF-RF)
,,,,,,,,,"2 runs, 2 hits, 0 errors, 0 LOB. Rays 2, Red Sox 0.","2 runs, 2 hits, 0 errors, 0 LOB. Rays 2, Red Sox 0.","2 runs, 2 hits, 0 errors, 0 LOB. Rays 2, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Blake Snell facing 1-2-3"
b1,0-2,0,---,"3,(1-1) BCX",O,BOS,Mookie Betts,Blake Snell,2%,67%,Groundout: SS-1B
b1,0-2,1,---,"1,(0-0) X",O,BOS,Hanley Ramirez,Blake Snell,2%,68%,Popfly: 1B (2B-1B)
b1,0-2,2,---,"3,(0-2) CCS",O,BOS,J.D. Martinez,Blake Snell,1%,69%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Rays 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Rays 2, Red Sox 0."
