Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,3.0,2.0,1.0,1.0,2.0,0.0,5.0,0.338,0.424,0.688,1.113,18.0,7.0,0.106,0.34,0.108,-0.002%,0.06%,0.34,0.4,3.0,0.0,HR
Andrew Benintendi LF,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.29,0.374,0.522,0.896,17.0,10.0,0.044,0.5,0.07,-0.027%,0.03%,0.5,0.8,1.0,0.0,2B
Tzu-Wei Lin PH-2B,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.162,0.244,0.216,0.46,6.0,4.0,0.0,0.02,0.0,0.000%,0%,0.02,-0.5,1.0,0.0,
J.D. Martinez DH,5.0,1.0,2.0,1.0,0.0,1.0,5.0,0.326,0.393,0.646,1.039,11.0,9.0,0.008,0.27,0.043,-0.035%,0.01%,0.27,0.1,,,"HR,2B"
Xander Bogaerts SS,3.0,0.0,1.0,0.0,2.0,0.0,5.0,0.279,0.338,0.51,0.848,21.0,11.0,-0.028,0.33,0.006,-0.033%,-0.02%,0.33,-0.9,0.0,2.0,"2B,IW"
Mitch Moreland 1B,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.298,0.366,0.563,0.929,13.0,8.0,0.007,0.56,0.039,-0.033%,0.00%,0.56,0.2,5.0,0.0,
Brock Holt 1B,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.299,0.376,0.423,0.799,1.0,1.0,0.0,0.0,0.0,0.000%,0%,0.0,0.9,1.0,0.0,2B
Eduardo Nunez 2B,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.253,0.284,0.35,0.634,7.0,5.0,0.008,0.55,0.031,-0.023%,0.01%,0.55,-0.7,3.0,0.0,
Blake Swihart PH-LF,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.158,0.22,0.184,0.404,9.0,5.0,0.001,0.01,0.001,0.000%,0%,0.01,0.0,0.0,0.0,
Rafael Devers 3B,4.0,1.0,0.0,0.0,0.0,1.0,4.0,0.234,0.281,0.414,0.694,13.0,9.0,0.035,0.42,0.046,-0.012%,0.02%,0.42,-0.2,0.0,3.0,
Christian Vazquez C,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.217,0.256,0.312,0.568,8.0,6.0,0.013,0.49,0.022,-0.009%,0.01%,0.49,1.6,10.0,1.0,"HR,2B"
Jackie Bradley Jr. CF,4.0,2.0,3.0,4.0,0.0,0.0,4.0,0.199,0.291,0.323,0.614,9.0,5.0,0.142,0.41,0.143,-0.001%,0.08%,0.41,2.9,3.0,0.0,"HR,2B"
,,,,,,,,,,,,,,,,,,,,,,,
David Price P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Justin Haley P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,38.0,9.0,14.0,9.0,4.0,5.0,42.0,0.368,0.429,0.842,1.271,133.0,80.0,0.336,0.38,0.509,-0.175%,0.20%,0.38,4.7,27.0,6.0,
