Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"John Lamb, L (0-1)",1.2,6,5,3,2,2,1,7.2,14,38,25,17,2,6,3,7,5,0,27.0,,,-0.319,0.94,-0.11%,0.55,-4.7
Deck McGuire,4.0,4,3,3,1,1,3,6.08,17,55,32,22,1,9,5,10,3,0,,3.0,0.0,-0.016,0.17,-0.01%,0.1,-0.4
Akeel Morris,2.1,4,1,1,1,2,0,5.79,11,40,23,11,7,5,2,6,2,0,,1.0,0.0,0.0,0.01,0.00%,0.01,0.4
Team Totals,8.0,14,9,7,4,5,4,7.88,42,133,80,50,10,20,10,23,10,0,27.0,4.0,0.0,-0.335,0.38,-0.12%,0.22,-4.7
