Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Enrique Hernandez 2B,5.0,0.0,1.0,1.0,0.0,3.0,5.0,0.133,0.222,0.2,0.422,21.0,15.0,-0.046,0.49,0.016,-0.061%,-0.02%,0.42,0.3,2.0,3.0,2B
Alex Verdugo CF,4.0,1.0,2.0,2.0,0.0,1.0,5.0,0.133,0.125,0.2,0.325,18.0,16.0,0.032,0.39,0.06,-0.027%,0.02%,0.34,1.1,2.0,0.0,"2B,SF"
J.D. Martinez DH,3.0,2.0,2.0,3.0,2.0,0.0,5.0,0.533,0.588,1.133,1.722,23.0,12.0,0.049,0.37,0.05,-0.001%,0.03%,0.32,3.0,,,HR
Xander Bogaerts SS,5.0,1.0,4.0,1.0,0.0,0.0,5.0,0.294,0.294,0.353,0.647,19.0,12.0,0.003,0.58,0.095,-0.091%,0.00%,0.5,1.3,0.0,4.0,"2B,GDP"
Rafael Devers 3B,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.083,0.0,0.083,14.0,11.0,-0.082,0.6,0.0,-0.082%,-0.04%,0.52,-1.7,1.0,2.0,
Christian Vazquez C,4.0,2.0,2.0,0.0,0.0,0.0,4.0,0.455,0.5,0.545,1.045,16.0,11.0,0.108,0.69,0.112,-0.003%,0.06%,0.6,0.6,7.0,1.0,GDP
Marwin Gonzalez 1B,3.0,2.0,1.0,0.0,1.0,1.0,4.0,0.273,0.4,0.273,0.673,16.0,7.0,0.032,0.73,0.052,-0.020%,0.02%,0.63,0.5,9.0,1.0,
Hunter Renfroe RF,3.0,2.0,2.0,1.0,0.0,0.0,4.0,0.2,0.182,0.2,0.382,13.0,7.0,-0.018,0.63,0.014,-0.032%,-0.01%,0.55,0.5,2.0,0.0,SF
Franchy Cordero LF,4.0,1.0,2.0,2.0,0.0,1.0,4.0,0.222,0.222,0.333,0.556,18.0,14.0,0.11,0.65,0.116,-0.006%,0.06%,0.56,0.9,3.0,0.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Nick Pivetta P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Andriese P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Darwinzon Hernandez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Adam Ottavino P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Phillips Valdez P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Team Totals,36.0,11.0,16.0,10.0,3.0,8.0,41.0,0.444,0.463,0.639,1.102,158.0,105.0,0.188,0.56,0.515,-0.323%,0.10%,0.49,6.5,27.0,12.0,
