Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Brian Goodwin LF,5.0,1.0,1.0,0.0,0.0,2.0,5.0,0.283,0.337,0.484,0.82,15.0,10.0,-0.149,1.7,0.055,-0.204%,-0.00%,0.05,-0.9,3.0,0.0,2B
Mike Trout CF,3.0,0.0,0.0,0.0,2.0,2.0,5.0,0.297,0.439,0.668,1.107,25.0,13.0,-0.064,1.43,0.057,-0.121%,-0.00%,0.04,0.1,3.0,0.0,
Shohei Ohtani DH,5.0,0.0,3.0,2.0,0.0,2.0,5.0,0.29,0.353,0.507,0.86,17.0,11.0,0.183,1.74,0.265,-0.083%,0.00%,0.05,2.5,,,
Albert Pujols 1B,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.241,0.298,0.438,0.735,21.0,12.0,-0.234,1.55,0.008,-0.242%,-0.00%,0.04,-1.8,5.0,0.0,2·GDP
Kole Calhoun RF,2.0,2.0,1.0,1.0,2.0,0.0,5.0,0.233,0.323,0.48,0.803,15.0,3.0,0.29,1.62,0.337,-0.047%,0.01%,0.05,0.9,2.0,0.0,"HR,HBP"
David Fletcher SS-3B,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.277,0.336,0.384,0.72,20.0,15.0,-0.177,1.73,0.0,-0.177%,-0.00%,0.05,-1.6,2.0,2.0,
Matt Thaiss 3B,4.0,1.0,0.0,0.0,1.0,1.0,5.0,0.194,0.289,0.448,0.737,26.0,14.0,-0.138,1.51,0.033,-0.171%,-0.00%,0.04,-0.6,2.0,0.0,
Wilfredo Tovar SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.268,0.275,0.542,,,,,,,,,,1.0,0.0,
Max Stassi C,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.144,0.212,0.183,0.395,17.0,9.0,0.011,0.91,0.048,-0.038%,0%,0.03,0.3,7.0,1.0,
Justin Upton PH,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.212,0.303,0.409,0.712,6.0,2.0,0.026,1.04,0.026,0.000%,0%,0.03,0.1,,,
Anthony Bemboom C,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.667,1.167,1.0,1.0,0.32,4.45,0.32,0.000%,0.01%,0.13,0.9,4.0,1.0,
Luis Rengifo 2B,5.0,0.0,2.0,0.0,0.0,0.0,5.0,0.238,0.321,0.358,0.68,17.0,13.0,-0.016,1.13,0.075,-0.090%,0%,0.03,-0.7,1.0,2.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Patrick Sandoval P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ty Buttrey P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Cam Bedrosian P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Hansel Robles P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,5.0,8.0,4.0,8.0,10.0,45.0,0.222,0.378,0.361,0.739,180.0,103.0,0.052,1.56,1.224,-1.173%,0.00%,0.04,-0.9,30.0,6.0,
