Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b8,8-9,2,12-,"6,(3-2) .B*B.*BCC>X",R,BOS,Christian Vazquez,Alex Lange,31%,61%,Single to SS (Ground Ball); Devers Scores/unER; Arroyo to 3B
b8,9-9,2,1-3,"4,(1-2) .BCCX",R,BOS,Franchy Cordero,Gregory Soto,24%,85%,Reached on E5 (Ground Ball to Weak 3B); Arroyo Scores/No RBI/unER; Vazquez to 2B; Cordero to 1B
t8,8-8,2,--3,"4,(2-1) TB*BX",R,DET,Wilson Ramos,Matt Andriese,-22%,30%,Single to LF (Ground Ball); Grossman Scores
b6,6-7,0,123,"1,(0-0) X",RR,BOS,Rafael Devers,Buck Farmer,18%,85%,Single to CF (Ground Ball); Verdugo Scores; Martinez Scores; Bogaerts to 3B
t7,7-8,1,1--,"1,(0-0) X",,DET,JaCoby Jones,Darwinzon Hernandez,-16%,52%,Fielder's Choice 3B; Castro to 3B/Adv on E5 (throw); Jones to 2B
