Unnamed: 0,Unnamed: 1,1,2,3,4,5,6,7,8,9,R,H,E
via Sports Logos.net About logos,Tampa Bay Rays,1,0,0,1,0,0,0,0,0,2,4,2
via Sports Logos.net About logos,Boston Red Sox,0,0,0,0,0,0,0,1,0,1,5,0
WP: Charlie Morton (3-0) • LP: David Price (1-2) • SV: Emilio Pagan (3),WP: Charlie Morton (3-0) • LP: David Price (1-2) • SV: Emilio Pagan (3),WP: Charlie Morton (3-0) • LP: David Price (1-2) • SV: Emilio Pagan (3),WP: Charlie Morton (3-0) • LP: David Price (1-2) • SV: Emilio Pagan (3),WP: Charlie Morton (3-0) • LP: David Price (1-2) • SV: Emilio Pagan (3),WP: Charlie Morton (3-0) • LP: David Price (1-2) • SV: Emilio Pagan (3),WP: Charlie Morton (3-0) • LP: David Price (1-2) • SV: Emilio Pagan (3),WP: Charlie Morton (3-0) • LP: David Price (1-2) • SV: Emilio Pagan (3),WP: Charlie Morton (3-0) • LP: David Price (1-2) • SV: Emilio Pagan (3),WP: Charlie Morton (3-0) • LP: David Price (1-2) • SV: Emilio Pagan (3),WP: Charlie Morton (3-0) • LP: David Price (1-2) • SV: Emilio Pagan (3),WP: Charlie Morton (3-0) • LP: David Price (1-2) • SV: Emilio Pagan (3),WP: Charlie Morton (3-0) • LP: David Price (1-2) • SV: Emilio Pagan (3),WP: Charlie Morton (3-0) • LP: David Price (1-2) • SV: Emilio Pagan (3)
