Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Charlie Morton, W (3-0)",6.0,2,0,0,4,5,0,2.76,24,102,61,34,9,18,9,5,0,0,69.0,,,0.395,1.23,0.33%,1.71,3.5
"Chaz Roe, H (6)",0.2,0,0,0,1,1,0,3.52,3,12,6,1,1,4,0,1,1,0,,0.0,0.0,0.049,1.63,0.04%,2.27,0.3
"Adam Kolarek, H (8)",0.1,0,0,0,0,1,0,1.74,1,4,3,2,1,0,0,0,0,0,,1.0,0.0,0.043,1.42,0.03%,1.97,0.3
"Diego Castillo, H (6)",0.1,1,1,1,1,0,1,2.7,3,8,4,3,0,1,0,2,0,0,,0.0,0.0,-0.149,2.1,-0.12%,2.92,-1.0
"Jose Alvarado, H (3)",0.2,1,0,0,1,2,0,1.5,4,21,13,5,5,3,0,1,1,0,,1.0,0.0,0.158,5.2,0.13%,7.23,0.6
"Emilio Pagan, S (3)",1.0,1,0,0,0,2,0,1.29,4,17,11,8,1,2,0,2,1,0,,0.0,0.0,0.229,4.43,0.19%,6.15,0.6
Team Totals,9.0,5,1,1,7,11,1,1.0,39,164,98,53,17,28,9,11,3,0,69.0,2.0,0.0,0.725,2.03,0.60%,2.82,4.3
