Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Andrew Benintendi LF,4.0,0.0,0.0,0.0,0.0,3.0,5.0,0.292,0.375,0.461,0.836,23.0,16.0,-0.209,1.87,0.018,-0.227%,-0.12%,1.73,-1.1,0.0,0.0,HBP
Mookie Betts RF,5.0,1.0,2.0,1.0,0.0,1.0,5.0,0.267,0.37,0.485,0.855,17.0,11.0,0.025,1.77,0.198,-0.173%,0.01%,1.64,0.7,1.0,0.0,HR
Mitch Moreland 1B,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.217,0.293,0.53,0.824,19.0,13.0,-0.245,1.91,0.013,-0.258%,-0.14%,1.76,-1.1,8.0,1.0,
Xander Bogaerts SS,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.284,0.373,0.484,0.857,18.0,8.0,0.063,1.33,0.131,-0.069%,0.03%,1.23,0.1,1.0,4.0,2B
Rafael Devers 3B,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.278,0.375,0.344,0.719,13.0,8.0,0.056,1.84,0.215,-0.159%,0.03%,1.69,-0.3,1.0,2.0,
Michael Chavis 2B,2.0,0.0,0.0,0.0,2.0,1.0,4.0,0.2,0.407,0.55,0.957,20.0,10.0,-0.168,2.0,0.06,-0.228%,-0.09%,1.84,-0.5,4.0,4.0,
Steve Pearce DH,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.114,0.184,0.143,0.327,19.0,12.0,-0.019,2.37,0.092,-0.111%,-0.01%,2.19,-0.2,,,GDP
Jackie Bradley Jr. CF,2.0,0.0,0.0,0.0,2.0,2.0,4.0,0.143,0.23,0.169,0.399,21.0,9.0,-0.152,3.02,0.099,-0.251%,-0.08%,2.79,-0.7,0.0,0.0,
Christian Vazquez C,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.224,0.264,0.448,0.712,14.0,11.0,-0.075,2.4,0.136,-0.210%,-0.04%,2.22,-1.3,10.0,0.0,GDP
Tzu-Wei Lin PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.154,0.231,0.385,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
David Price P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Marcus Walden P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Colten Brewer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Team Totals,31.0,1.0,5.0,1.0,7.0,11.0,39.0,0.161,0.333,0.29,0.624,164.0,98.0,-0.724,2.03,0.962,-1.686%,-0.40%,1.87,-4.3,27.0,12.0,
