Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Astros Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3"
t1,0-0,0,---,"3,(0-2) CFS",O,HOU,George Springer,Rick Porcello,-2%,48%,Strikeout Swinging
t1,0-0,1,---,"3,(1-1) BCX",,HOU,Alex Bregman,Rick Porcello,2%,50%,Single to CF (Line Drive to Deep CF-RF)
t1,0-0,1,1--,"5,(1-2) CFBFS",O,HOU,Michael Brantley,Rick Porcello,-3%,47%,Strikeout Swinging
t1,0-0,2,1--,"1,(0-0) X",O,HOU,Carlos Correa,Rick Porcello,-2%,45%,Flyball: RF (Deep RF Line)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Astros 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Astros 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Astros 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Gerrit Cole facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Gerrit Cole facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Gerrit Cole facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Gerrit Cole facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Gerrit Cole facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Gerrit Cole facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Gerrit Cole facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Gerrit Cole facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Gerrit Cole facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Gerrit Cole facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Gerrit Cole facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Astros' Gerrit Cole facing 1-2-3"
b1,0-0,0,---,"7,(3-2) FFBBFBT",O,BOS,Andrew Benintendi,Gerrit Cole,2%,47%,Strikeout Swinging
b1,0-0,1,---,"3,(1-1) BCX",O,BOS,Mookie Betts,Gerrit Cole,2%,49%,Lineout: 3B
b1,0-0,2,---,"2,(0-1) CX",,BOS,J.D. Martinez,Gerrit Cole,-2%,47%,Double to RF (Fly Ball to Deep RF Line)
