Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Leury Garcia SS,5.0,2.0,3.0,0.0,0.0,1.0,5.0,0.289,0.328,0.397,0.725,21.0,13.0,-0.042,1.77,0.195,-0.237%,-0.01%,0.58,0.2,0.0,6.0,"2B,CS"
Yoan Moncada 3B,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.299,0.353,0.518,0.871,3.0,2.0,0.051,1.37,0.051,0.000%,0.01%,0.45,0.6,,,HBP
Yolmer Sanchez PR-2B,3.0,2.0,1.0,0.0,0.0,1.0,4.0,0.249,0.324,0.305,0.629,17.0,11.0,0.046,1.07,0.085,-0.039%,0.01%,0.35,-0.3,5.0,3.0,SH
José Abreu 1B,5.0,2.0,3.0,4.0,0.0,1.0,5.0,0.26,0.299,0.508,0.807,21.0,16.0,0.754,1.51,0.775,-0.022%,0.15%,0.49,3.5,10.0,0.0,"HR,2B"
James McCann C,5.0,1.0,2.0,2.0,0.0,2.0,5.0,0.328,0.387,0.52,0.907,27.0,18.0,0.107,0.79,0.152,-0.045%,0.02%,0.26,1.1,4.0,0.0,HR
Eloy Jiménez LF,5.0,0.0,0.0,0.0,0.0,4.0,5.0,0.246,0.304,0.462,0.766,19.0,15.0,-0.107,0.68,0.0,-0.107%,-0.02%,0.22,-1.6,1.0,0.0,
Jon Jay DH-RF,3.0,1.0,1.0,1.0,0.0,1.0,4.0,0.444,0.545,0.556,1.101,18.0,11.0,0.043,0.71,0.069,-0.026%,0.01%,0.23,0.6,2.0,0.0,HBP
Jose Rondon 2B-3B,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.195,0.266,0.274,0.54,17.0,8.0,0.015,0.84,0.051,-0.036%,0.00%,0.28,0.4,1.0,1.0,"HBP,SH"
Ryan Cordell CF,4.0,0.0,2.0,1.0,0.0,2.0,4.0,0.231,0.291,0.338,0.629,13.0,9.0,0.057,0.94,0.118,-0.061%,0.01%,0.31,0.6,4.0,0.0,
Charlie Tilson RF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.248,0.311,0.314,0.625,11.0,9.0,-0.074,0.9,0.0,-0.074%,-0.01%,0.3,-1.2,0.0,0.0,
Aaron Bummer P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,
Yonder Alonso PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.178,0.275,0.301,0.576,3.0,2.0,-0.078,1.14,0.0,-0.078%,-0.01%,0.37,-1.3,,,GDP
Jace Fry P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,
Evan Marshall P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,
Alex Colome P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Reynaldo Lopez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,8.0,12.0,8.0,1.0,14.0,41.0,0.343,0.41,0.571,0.982,170.0,114.0,0.772,1.07,1.496,-0.725%,0.15%,0.35,2.7,27.0,11.0,
