Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,5.0,1.0,0.0,1.0,0.0,1.0,5.0,0.261,0.379,0.459,0.838,21.0,13.0,-0.04,1.53,0.065,-0.105%,-0.03%,1.68,-0.5,1.0,0.0,
Rafael Devers 3B,5.0,3.0,3.0,0.0,0.0,0.0,5.0,0.322,0.373,0.524,0.897,17.0,12.0,0.088,1.61,0.19,-0.102%,0.06%,1.76,1.4,0.0,2.0,2B
Xander Bogaerts SS,5.0,0.0,2.0,2.0,0.0,2.0,5.0,0.298,0.389,0.534,0.924,19.0,14.0,0.419,2.19,0.531,-0.112%,0.28%,2.41,0.9,2.0,4.0,
J.D. Martinez LF,5.0,1.0,2.0,3.0,0.0,1.0,5.0,0.287,0.364,0.528,0.892,16.0,13.0,0.089,1.11,0.252,-0.163%,0.06%,1.22,1.4,0.0,0.0,"HR,2B,GDP"
Jackie Bradley Jr. CF,3.0,0.0,2.0,0.0,2.0,0.0,5.0,0.22,0.326,0.388,0.714,19.0,9.0,0.183,1.54,0.198,-0.015%,0.12%,1.69,0.8,0.0,0.0,
Michael Chavis 1B,5.0,0.0,2.0,0.0,0.0,0.0,5.0,0.263,0.336,0.449,0.785,24.0,18.0,-0.201,2.39,0.057,-0.258%,-0.13%,2.62,-0.6,9.0,0.0,2B
Marco Hernandez 2B,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.25,0.27,0.417,0.687,7.0,7.0,-0.078,1.65,0.041,-0.119%,-0.05%,1.81,-0.9,1.0,3.0,
Christian Vazquez PH-C,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.288,0.326,0.475,0.801,10.0,6.0,-0.172,3.37,0.0,-0.172%,-0.11%,3.69,-0.6,2.0,1.0,
Eduardo Nunez DH-2B,5.0,1.0,1.0,0.0,0.0,0.0,5.0,0.236,0.253,0.318,0.571,11.0,9.0,-0.158,1.81,0.056,-0.215%,-0.10%,1.98,-0.9,0.0,0.0,
Sandy Leon C,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.195,0.272,0.293,0.564,15.0,9.0,-0.024,0.94,0.032,-0.056%,-0.02%,1.03,-0.2,12.0,0.0,
Brock Holt PH,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.318,0.38,0.42,0.8,1.0,1.0,0.168,2.48,0.168,0.000%,0.11%,2.72,0.9,,,2B
Brian Johnson PR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0.0,0.000%,0%,,0.0,,,
Matt Barnes P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,
Josh Taylor P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Chris Sale P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Marcus Walden P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Steven Wright P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,42.0,7.0,15.0,6.0,2.0,4.0,44.0,0.357,0.386,0.524,0.91,160.0,111.0,0.274,1.76,1.59,-1.317%,0.18%,1.93,1.7,27.0,12.0,
