Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, White Sox Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3"
t1,0-0,0,---,"5,(1-2) FBSFX",,CHW,Leury Garcia,Chris Sale,3%,53%,Single to RF (Line Drive to Short CF-RF)
t1,0-0,0,1--,"3,(0-2) CSH",,CHW,Yoan Moncada,Chris Sale,5%,59%,Hit By Pitch; Garcia to 2B
t1,0-0,0,12-,"2,(1-0) *BX",R,CHW,José Abreu,Chris Sale,12%,71%,Double to RF (Line Drive to Deep RF Line); Garcia Scores; Moncada to 3B
,,,,,,,,,Yolmer Sanchez pinch runs for Yoan Moncada (3B) batting 2nd,Yolmer Sanchez pinch runs for Yoan Moncada (3B) batting 2nd,Yolmer Sanchez pinch runs for Yoan Moncada (3B) batting 2nd
t1,1-0,0,-23,"3,(1-1) .BCX",R,CHW,James McCann,Chris Sale,6%,76%,Single to LF (Ground Ball thru SS-3B Hole); Sanchez Scores; Abreu to 3B
t1,2-0,0,1-3,"3,(0-2) CFS",O,CHW,Eloy Jiménez,Chris Sale,-4%,72%,Strikeout Swinging
t1,2-0,1,1-3,"4,(1-2) FFBX",R,CHW,Jon Jay,Chris Sale,5%,77%,Single to RF (Line Drive to CF-RF); Abreu Scores; McCann to 2B
t1,3-0,1,12-,"6,(3-2) CBBSBB",,CHW,Jose Rondon,Chris Sale,4%,80%,Walk; McCann to 3B; Jay to 2B
t1,3-0,1,123,"4,(0-2) CTFT",O,CHW,Ryan Cordell,Chris Sale,-5%,76%,Strikeout Swinging
t1,3-0,2,123,"4,(1-2) BCSX",O,CHW,Charlie Tilson,Chris Sale,-5%,71%,Groundout: 3B-1B
,,,,,,,,,"3 runs, 4 hits, 0 errors, 3 LOB. White Sox 3, Red Sox 0.","3 runs, 4 hits, 0 errors, 3 LOB. White Sox 3, Red Sox 0.","3 runs, 4 hits, 0 errors, 3 LOB. White Sox 3, Red Sox 0."
