Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Eduardo Rodriguez,5,7,2,2,3,1,0,4.17,24,101,60,37,10,13,11,9,2,0,43.0,,,0.069,1.14,0.01%,0.29,0.9
"Darwinzon Hernandez, H (1)",1,2,1,1,0,2,0,2.35,5,15,10,4,3,3,0,3,1,0,,0.0,0.0,-0.031,1.08,-0.01%,0.27,-0.4
"Nathan Eovaldi, BS (1)",2,3,1,1,0,5,0,6.59,9,36,28,12,6,10,3,1,1,0,,0.0,0.0,0.035,1.98,0.01%,0.5,0.2
Brandon Workman,1,1,0,0,0,1,0,1.95,4,15,9,3,2,4,2,1,0,0,,0.0,0.0,0.154,3.18,0.02%,0.8,0.6
"Josh Taylor, W (1-1)",1,0,0,0,0,1,0,3.6,3,13,7,3,0,4,1,1,1,0,,0.0,0.0,0.154,1.93,0.02%,0.49,0.6
Team Totals,10,13,4,4,3,10,0,3.6,45,180,114,59,21,34,17,15,5,0,43.0,0.0,0.0,0.381,1.57,0.06%,0.4,1.9
