Game_ID,Game_ID_ID,HmStPchID_ID,HmStPchID_pitching_note,HmStPchID_pitching_runs,HmStPchID_pitching_doubles,HmStPchID_pitching_triples,HmStPchID_pitching_homeRuns,HmStPchID_pitching_strikeOuts,HmStPchID_pitching_baseOnBalls,HmStPchID_pitching_hits,HmStPchID_pitching_atBats,HmStPchID_pitching_stolenBases,HmStPchID_pitching_numberOfPitches,HmStPchID_pitching_inningsPitched,HmStPchID_pitching_wins,HmStPchID_pitching_losses,HmStPchID_pitching_holds,HmStPchID_pitching_blownSaves,HmStPchID_pitching_earnedRuns,HmStPchID_pitching_pitchesThrown,HmStPchID_pitching_strikes,HmStPchID_pitching_rbi,VisStPchID_ID,VisStPchID_pitching_note,VisStPchID_pitching_runs,VisStPchID_pitching_doubles,VisStPchID_pitching_triples,VisStPchID_pitching_homeRuns,VisStPchID_pitching_strikeOuts,VisStPchID_pitching_baseOnBalls,VisStPchID_pitching_hits,VisStPchID_pitching_atBats,VisStPchID_pitching_stolenBases,VisStPchID_pitching_numberOfPitches,VisStPchID_pitching_inningsPitched,VisStPchID_pitching_wins,VisStPchID_pitching_losses,VisStPchID_pitching_holds,VisStPchID_pitching_blownSaves,VisStPchID_pitching_earnedRuns,VisStPchID_pitching_pitchesThrown,VisStPchID_pitching_strikes,VisStPchID_pitching_rbi,HmBat1ID_ID,HmBat1ID_batting_runs,HmBat1ID_batting_doubles,HmBat1ID_batting_triples,HmBat1ID_batting_homeRuns,HmBat1ID_batting_strikeOuts,HmBat1ID_batting_baseOnBalls,HmBat1ID_batting_hits,HmBat1ID_batting_atBats,HmBat1ID_batting_stolenBases,HmBat1ID_batting_rbi,HmBat1ID_batting_leftOnBase,HmBat2ID_ID,HmBat2ID_batting_runs,HmBat2ID_batting_doubles,HmBat2ID_batting_triples,HmBat2ID_batting_homeRuns,HmBat2ID_batting_strikeOuts,HmBat2ID_batting_baseOnBalls,HmBat2ID_batting_hits,HmBat2ID_batting_atBats,HmBat2ID_batting_stolenBases,HmBat2ID_batting_rbi,HmBat2ID_batting_leftOnBase,HmBat3ID_ID,HmBat3ID_batting_runs,HmBat3ID_batting_doubles,HmBat3ID_batting_triples,HmBat3ID_batting_homeRuns,HmBat3ID_batting_strikeOuts,HmBat3ID_batting_baseOnBalls,HmBat3ID_batting_hits,HmBat3ID_batting_atBats,HmBat3ID_batting_stolenBases,HmBat3ID_batting_rbi,HmBat3ID_batting_leftOnBase,HmBat4ID_ID,HmBat4ID_batting_runs,HmBat4ID_batting_doubles,HmBat4ID_batting_triples,HmBat4ID_batting_homeRuns,HmBat4ID_batting_strikeOuts,HmBat4ID_batting_baseOnBalls,HmBat4ID_batting_hits,HmBat4ID_batting_atBats,HmBat4ID_batting_stolenBases,HmBat4ID_batting_rbi,HmBat4ID_batting_leftOnBase,HmBat5ID_ID,HmBat5ID_batting_runs,HmBat5ID_batting_doubles,HmBat5ID_batting_triples,HmBat5ID_batting_homeRuns,HmBat5ID_batting_strikeOuts,HmBat5ID_batting_baseOnBalls,HmBat5ID_batting_hits,HmBat5ID_batting_atBats,HmBat5ID_batting_stolenBases,HmBat5ID_batting_rbi,HmBat5ID_batting_leftOnBase,HmBat6ID_ID,HmBat6ID_batting_runs,HmBat6ID_batting_doubles,HmBat6ID_batting_triples,HmBat6ID_batting_homeRuns,HmBat6ID_batting_strikeOuts,HmBat6ID_batting_baseOnBalls,HmBat6ID_batting_hits,HmBat6ID_batting_atBats,HmBat6ID_batting_stolenBases,HmBat6ID_batting_rbi,HmBat6ID_batting_leftOnBase,HmBat7ID_ID,HmBat7ID_batting_runs,HmBat7ID_batting_doubles,HmBat7ID_batting_triples,HmBat7ID_batting_homeRuns,HmBat7ID_batting_strikeOuts,HmBat7ID_batting_baseOnBalls,HmBat7ID_batting_hits,HmBat7ID_batting_atBats,HmBat7ID_batting_stolenBases,HmBat7ID_batting_rbi,HmBat7ID_batting_leftOnBase,HmBat8ID_ID,HmBat8ID_batting_runs,HmBat8ID_batting_doubles,HmBat8ID_batting_triples,HmBat8ID_batting_homeRuns,HmBat8ID_batting_strikeOuts,HmBat8ID_batting_baseOnBalls,HmBat8ID_batting_hits,HmBat8ID_batting_atBats,HmBat8ID_batting_stolenBases,HmBat8ID_batting_rbi,HmBat8ID_batting_leftOnBase,HmBat9ID_ID,HmBat9ID_batting_runs,HmBat9ID_batting_doubles,HmBat9ID_batting_triples,HmBat9ID_batting_homeRuns,HmBat9ID_batting_strikeOuts,HmBat9ID_batting_baseOnBalls,HmBat9ID_batting_hits,HmBat9ID_batting_atBats,HmBat9ID_batting_stolenBases,HmBat9ID_batting_rbi,HmBat9ID_batting_leftOnBase,VisBat1ID_ID,VisBat1ID_batting_runs,VisBat1ID_batting_doubles,VisBat1ID_batting_triples,VisBat1ID_batting_homeRuns,VisBat1ID_batting_strikeOuts,VisBat1ID_batting_baseOnBalls,VisBat1ID_batting_hits,VisBat1ID_batting_atBats,VisBat1ID_batting_stolenBases,VisBat1ID_batting_rbi,VisBat1ID_batting_leftOnBase,VisBat2ID_ID,VisBat2ID_batting_runs,VisBat2ID_batting_doubles,VisBat2ID_batting_triples,VisBat2ID_batting_homeRuns,VisBat2ID_batting_strikeOuts,VisBat2ID_batting_baseOnBalls,VisBat2ID_batting_hits,VisBat2ID_batting_atBats,VisBat2ID_batting_stolenBases,VisBat2ID_batting_rbi,VisBat2ID_batting_leftOnBase,VisBat3ID_ID,VisBat3ID_batting_runs,VisBat3ID_batting_doubles,VisBat3ID_batting_triples,VisBat3ID_batting_homeRuns,VisBat3ID_batting_strikeOuts,VisBat3ID_batting_baseOnBalls,VisBat3ID_batting_hits,VisBat3ID_batting_atBats,VisBat3ID_batting_stolenBases,VisBat3ID_batting_rbi,VisBat3ID_batting_leftOnBase,VisBat4ID_ID,VisBat4ID_batting_runs,VisBat4ID_batting_doubles,VisBat4ID_batting_triples,VisBat4ID_batting_homeRuns,VisBat4ID_batting_strikeOuts,VisBat4ID_batting_baseOnBalls,VisBat4ID_batting_hits,VisBat4ID_batting_atBats,VisBat4ID_batting_stolenBases,VisBat4ID_batting_rbi,VisBat4ID_batting_leftOnBase,VisBat5ID_ID,VisBat5ID_batting_runs,VisBat5ID_batting_doubles,VisBat5ID_batting_triples,VisBat5ID_batting_homeRuns,VisBat5ID_batting_strikeOuts,VisBat5ID_batting_baseOnBalls,VisBat5ID_batting_hits,VisBat5ID_batting_atBats,VisBat5ID_batting_stolenBases,VisBat5ID_batting_rbi,VisBat5ID_batting_leftOnBase,VisBat6ID_ID,VisBat6ID_batting_runs,VisBat6ID_batting_doubles,VisBat6ID_batting_triples,VisBat6ID_batting_homeRuns,VisBat6ID_batting_strikeOuts,VisBat6ID_batting_baseOnBalls,VisBat6ID_batting_hits,VisBat6ID_batting_atBats,VisBat6ID_batting_stolenBases,VisBat6ID_batting_rbi,VisBat6ID_batting_leftOnBase,VisBat7ID_ID,VisBat7ID_batting_runs,VisBat7ID_batting_doubles,VisBat7ID_batting_triples,VisBat7ID_batting_homeRuns,VisBat7ID_batting_strikeOuts,VisBat7ID_batting_baseOnBalls,VisBat7ID_batting_hits,VisBat7ID_batting_atBats,VisBat7ID_batting_stolenBases,VisBat7ID_batting_rbi,VisBat7ID_batting_leftOnBase,VisBat8ID_ID,VisBat8ID_batting_runs,VisBat8ID_batting_doubles,VisBat8ID_batting_triples,VisBat8ID_batting_homeRuns,VisBat8ID_batting_strikeOuts,VisBat8ID_batting_baseOnBalls,VisBat8ID_batting_hits,VisBat8ID_batting_atBats,VisBat8ID_batting_stolenBases,VisBat8ID_batting_rbi,VisBat8ID_batting_leftOnBase,VisBat9ID_ID,VisBat9ID_batting_runs,VisBat9ID_batting_doubles,VisBat9ID_batting_triples,VisBat9ID_batting_homeRuns,VisBat9ID_batting_strikeOuts,VisBat9ID_batting_baseOnBalls,VisBat9ID_batting_hits,VisBat9ID_batting_atBats,VisBat9ID_batting_stolenBases,VisBat9ID_batting_rbi,VisBat9ID_batting_leftOnBase,HmTm_ID,VisTm_ID,VisBat8ID_pitching_runs,VisBat8ID_pitching_doubles,VisBat8ID_pitching_triples,VisBat8ID_pitching_homeRuns,VisBat8ID_pitching_strikeOuts,VisBat8ID_pitching_baseOnBalls,VisBat8ID_pitching_hits,VisBat8ID_pitching_atBats,VisBat8ID_pitching_stolenBases,VisBat8ID_pitching_numberOfPitches,VisBat8ID_pitching_inningsPitched,VisBat8ID_pitching_wins,VisBat8ID_pitching_losses,VisBat8ID_pitching_holds,VisBat8ID_pitching_blownSaves,VisBat8ID_pitching_earnedRuns,VisBat8ID_pitching_pitchesThrown,VisBat8ID_pitching_strikes,VisBat8ID_pitching_rbi,VisStPchID_batting_runs,VisStPchID_batting_doubles,VisStPchID_batting_triples,VisStPchID_batting_homeRuns,VisStPchID_batting_strikeOuts,VisStPchID_batting_baseOnBalls,VisStPchID_batting_hits,VisStPchID_batting_atBats,VisStPchID_batting_stolenBases,VisStPchID_batting_rbi,VisStPchID_batting_leftOnBase,VisBat3ID_pitching_runs,VisBat3ID_pitching_doubles,VisBat3ID_pitching_triples,VisBat3ID_pitching_homeRuns,VisBat3ID_pitching_strikeOuts,VisBat3ID_pitching_baseOnBalls,VisBat3ID_pitching_hits,VisBat3ID_pitching_atBats,VisBat3ID_pitching_stolenBases,VisBat3ID_pitching_numberOfPitches,VisBat3ID_pitching_inningsPitched,VisBat3ID_pitching_wins,VisBat3ID_pitching_losses,VisBat3ID_pitching_holds,VisBat3ID_pitching_blownSaves,VisBat3ID_pitching_earnedRuns,VisBat3ID_pitching_pitchesThrown,VisBat3ID_pitching_strikes,VisBat3ID_pitching_rbi
2023/05/02/chnmlb-wasmlb-1,2023/05/02/chnmlb-wasmlb-1,ID592866,,0,1,0,0,4,1,4,20,0,87,5.1,0,0,0,0,0,87,55,0,ID669713,,1,1,0,0,2,0,5,22,0,78,6.0,0,0,0,0,1,78,51,1,ID669743,0,1,0,0,0,0,1,4,0,2,4,ID671277,0,0,0,0,0,0,1,4,0,1,3,ID660688,0,0,0,0,0,0,0,4,0,0,3,ID608841,0,0,0,0,1,0,0,4,0,0,0,ID600869,0,1,0,0,1,0,1,4,0,0,0,ID642086,1,0,0,0,0,0,1,4,0,0,1,ID657041,0,0,0,0,1,0,0,3,0,0,2,ID682928,2,0,0,0,0,0,3,3,0,1,0,ID645302,1,0,0,0,0,0,2,2,0,0,0,ID663538,0,0,0,0,1,0,0,5,0,0,2,ID621020,0,1,0,0,1,0,2,5,0,0,1,ID664023,0,0,0,0,1,1,0,4,0,0,3,ID641355,0,1,0,0,0,0,2,4,0,0,0,ID673548,0,0,0,0,0,1,1,3,0,0,1,ID621458,0,0,0,0,1,0,0,2,0,0,1,ID543333,0,0,0,0,0,0,2,4,0,0,5,ID621550,1,0,0,1,2,0,1,4,0,1,5,ID571466,0,0,0,0,0,1,0,2,0,0,1,WAS,CHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/02/clemlb-nyamlb-1,2023/05/02/clemlb-nyamlb-1,ID543037,,2,1,0,0,8,3,5,23,1,108,6.0,0,0,0,0,2,108,69,2,ID676440,,2,1,0,1,5,0,4,20,0,92,5.1,0,0,0,0,2,92,56,1,ID683011,2,0,0,1,1,0,2,4,2,1,0,ID650402,1,1,0,0,0,0,1,4,0,0,1,ID519203,0,0,0,0,0,0,2,4,0,1,1,ID518934,0,0,0,0,3,0,1,4,0,1,1,ID664056,0,0,0,0,1,0,1,4,0,0,0,ID641432,1,0,0,1,0,0,1,4,0,1,2,ID665828,0,0,0,0,0,0,1,3,0,0,0,ID624431,0,0,0,0,1,1,0,2,0,0,1,ID543305,0,0,0,0,0,0,0,3,0,0,1,ID680757,0,0,0,0,0,1,0,4,1,0,0,ID642708,1,0,0,0,1,1,1,4,0,0,1,ID608070,1,0,0,0,0,1,2,4,0,0,2,ID647304,0,1,0,0,1,0,1,4,0,1,3,ID605137,0,0,0,0,0,2,1,2,0,0,1,ID665926,0,0,0,0,1,0,0,3,0,1,3,ID572287,0,0,0,0,4,0,0,4,0,0,5,ID686823,0,0,0,0,2,0,1,4,0,0,3,ID664702,0,0,0,0,2,0,0,4,0,0,3,NYA,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/02/tormlb-bosmlb-1,2023/05/02/tormlb-bosmlb-1,ID656557,,6,1,0,1,5,3,6,24,1,96,6.0,0,0,0,0,6,96,57,5,ID579328,,5,3,0,2,2,0,9,21,0,93,4.1,0,0,0,0,5,93,57,4,ID657077,2,2,0,0,0,0,2,4,0,0,1,ID457759,1,1,0,0,1,0,2,5,0,0,2,ID608701,0,0,0,0,1,0,2,3,0,2,1,ID646240,0,0,0,0,0,0,0,4,0,0,3,ID571771,0,0,0,0,0,0,0,4,0,0,2,ID807799,1,0,0,1,0,1,2,3,0,2,0,ID624414,1,0,0,1,0,0,1,4,0,1,3,ID657136,2,1,0,2,0,0,4,4,0,2,0,ID606132,0,0,0,0,1,0,1,4,0,0,2,ID543807,0,0,0,0,2,0,0,5,0,0,4,ID666182,1,0,0,0,2,2,0,2,0,0,1,ID665489,1,0,0,0,1,0,2,4,0,2,1,ID656305,1,0,0,0,0,0,1,4,0,0,2,ID662139,1,1,0,1,0,0,2,4,0,3,0,ID593160,0,0,0,0,0,0,0,4,0,0,1,ID672386,0,0,0,0,0,0,0,4,0,0,0,ID643376,1,0,0,0,1,1,1,3,0,0,0,ID595281,1,0,0,0,0,0,2,4,1,0,1,BOS,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/02/minmlb-chamlb-1,2023/05/02/minmlb-chamlb-1,ID656629,,1,0,0,0,7,5,1,17,1,89,6.0,0,0,0,0,1,89,51,1,ID657746,,0,0,0,0,7,2,1,18,0,87,6.0,0,0,0,0,0,87,60,0,ID641313,0,0,0,0,1,1,0,4,0,0,1,ID643217,0,0,0,0,0,0,1,5,0,1,1,ID683734,1,0,0,0,2,1,1,3,0,0,0,ID650391,1,0,0,1,1,0,1,4,0,2,1,ID673357,0,0,0,0,1,1,1,3,0,0,0,ID657757,0,0,0,0,0,0,1,3,0,0,1,ID518735,0,0,0,0,0,2,0,2,0,0,1,ID669394,0,0,0,0,2,0,0,3,0,0,3,ID462101,0,0,0,0,1,0,0,3,0,0,0,ID621439,1,0,0,0,2,1,1,4,1,0,1,ID593871,0,0,0,0,2,1,0,3,0,0,1,ID621043,0,1,0,0,0,1,1,3,0,0,0,ID663616,0,0,0,0,1,1,0,2,0,1,1,ID669304,0,0,0,0,1,0,0,4,0,0,3,ID596146,0,0,0,0,0,1,0,3,0,0,0,ID608336,0,0,0,0,2,0,0,4,0,0,1,ID543877,0,0,0,0,1,0,0,4,0,0,1,ID572191,0,0,0,0,2,0,0,2,0,0,0,CHA,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/02/balmlb-kcamlb-1,2023/05/02/balmlb-kcamlb-1,ID642232,"(L, 0-4)",5,1,0,1,5,3,5,15,0,80,3.2,0,1,0,0,5,80,48,5,ID669330,"(W, 2-1)",4,0,0,3,4,3,3,21,0,92,6.0,1,0,0,0,4,92,60,4,ID677951,1,0,0,1,3,0,1,5,0,1,2,ID686469,1,1,0,0,0,0,1,5,0,1,1,ID521692,3,0,0,2,0,1,2,3,0,3,0,ID669004,1,0,0,1,1,0,1,4,0,2,0,ID658668,0,0,0,0,1,0,0,4,0,0,0,ID668472,0,0,0,0,2,1,0,2,0,0,0,ID686681,0,0,0,0,2,1,0,3,0,0,1,ID672580,1,0,0,0,0,0,2,4,0,0,2,ID664728,0,0,0,0,1,0,0,4,0,0,2,ID669720,0,0,0,0,4,0,0,6,0,0,5,ID668939,3,2,0,0,1,1,4,5,0,1,0,ID663624,3,1,0,2,2,0,3,6,0,5,4,ID623993,2,0,0,0,2,1,2,5,0,0,1,ID622761,0,0,0,0,2,0,1,5,0,1,2,ID543510,1,0,0,0,0,0,3,5,0,1,1,ID683002,1,0,0,0,1,3,0,2,0,0,2,ID602104,0,0,0,0,1,1,1,4,0,1,3,ID656775,1,0,0,0,1,2,1,3,0,2,2,KCA,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/02/anamlb-slnmlb-1,2023/05/02/anamlb-slnmlb-1,ID571927,"(L, 0-4)",4,0,0,1,4,2,6,21,0,93,5.0,0,1,0,0,4,93,63,4,ID663776,"(W, 3-1)",1,1,0,0,4,3,3,18,0,98,5.0,1,0,0,0,1,98,62,1,ID669242,0,0,0,0,1,0,1,4,0,0,2,ID502671,0,1,0,0,1,0,1,4,0,0,1,ID575929,0,0,0,0,2,1,0,3,0,0,1,ID571448,0,0,0,0,1,1,0,3,0,0,2,ID666185,0,0,0,0,0,0,0,3,0,0,2,ID641933,1,0,0,0,2,0,1,4,0,0,1,ID657557,0,0,0,0,0,0,1,3,0,0,1,ID668800,0,0,0,0,1,0,0,3,0,1,1,ID663457,0,0,0,0,1,1,0,2,0,0,0,ID687263,0,0,0,0,0,0,2,5,0,1,0,ID545361,1,0,0,0,2,1,0,4,0,0,4,ID592669,1,0,0,0,0,0,1,4,0,0,2,ID543685,1,0,0,0,0,1,1,3,0,1,0,ID592273,0,0,0,0,2,0,1,4,0,0,3,ID621493,1,0,0,1,1,0,1,4,0,3,1,ID570482,0,0,0,0,0,0,0,4,0,0,1,ID650859,0,0,0,0,1,1,0,2,0,0,0,ID595453,0,0,0,0,1,0,2,4,0,0,0,SLN,ANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/02/arimlb-texmlb-1,2023/05/02/arimlb-texmlb-1,ID592351,,4,0,0,2,2,1,8,23,0,90,5.1,0,0,0,0,4,90,61,4,ID668678,,3,2,0,0,6,0,7,21,0,94,5.0,0,0,0,0,3,94,59,3,ID543760,1,1,0,0,0,1,2,3,0,1,0,ID608671,0,0,0,0,0,0,1,3,0,1,1,ID663993,0,0,0,0,2,0,1,4,0,1,4,ID666969,0,0,0,0,0,1,0,3,0,0,1,ID673962,0,0,0,0,2,0,0,4,0,0,3,ID641680,1,0,0,0,2,0,1,4,0,0,0,ID677649,2,1,0,1,0,0,3,4,0,2,0,ID543257,1,0,0,0,1,0,1,4,0,0,1,ID669352,1,0,0,0,2,0,1,3,0,0,3,ID668942,0,0,0,0,1,0,1,3,0,0,0,ID606466,1,0,0,1,0,1,2,3,0,2,0,ID656976,0,0,0,0,1,0,0,3,0,0,2,ID572233,2,0,0,1,0,0,2,5,0,1,4,ID666971,0,0,0,0,1,1,0,3,0,0,1,ID666150,0,0,0,0,0,1,2,3,0,1,0,ID672515,0,0,0,0,0,0,0,4,0,0,4,ID677950,0,0,0,0,0,0,0,3,0,0,1,ID672695,1,0,0,0,0,0,2,4,0,0,1,TEX,ARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/02/sfnmlb-houmlb-1,2023/05/02/sfnmlb-houmlb-1,ID686613,"(L, 3-1)",2,1,0,0,4,5,4,15,1,96,4.1,0,1,0,0,2,96,52,2,ID543101,"(W, 3-1)",0,2,0,0,3,0,3,27,0,109,8.0,1,0,0,0,0,109,70,0,ID643289,0,0,0,0,1,0,0,4,0,0,1,ID608324,0,0,0,0,1,0,0,4,0,0,0,ID670541,0,1,0,0,1,0,1,4,0,0,0,ID547989,0,0,0,0,0,0,0,3,0,0,1,ID663656,0,0,0,0,0,0,0,3,0,0,1,ID665161,0,0,0,0,1,0,0,3,0,0,0,ID667452,0,0,0,0,0,0,0,3,0,0,0,ID673237,0,1,0,0,0,0,2,3,0,0,0,ID676694,0,0,0,0,0,0,0,3,0,0,2,ID664774,0,0,0,0,2,1,1,4,0,0,1,ID642731,1,0,0,0,0,2,2,3,1,0,1,ID592626,1,0,0,0,1,1,1,4,0,1,6,ID624424,0,0,0,0,0,1,1,3,0,0,2,ID527038,0,0,0,0,1,1,0,3,0,0,5,ID666165,0,1,0,0,2,0,1,4,0,1,0,ID663698,0,0,0,0,1,1,1,3,0,0,0,ID689172,0,0,0,0,0,0,0,3,0,0,3,ID670276,0,0,0,0,0,2,0,2,0,0,1,HOU,SFN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/02/milmlb-colmlb-1,2023/05/02/milmlb-colmlb-1,ID663372,,2,3,0,0,3,1,6,21,1,74,5.1,0,0,0,0,2,74,48,1,ID642547,,2,1,0,2,10,3,7,23,0,94,6.0,0,0,0,0,2,94,61,2,ID595777,0,0,0,0,0,0,1,4,0,0,0,ID592178,0,0,0,0,1,1,1,2,0,0,1,ID641857,0,0,0,0,3,1,0,3,0,0,3,ID543068,0,1,0,0,1,1,1,3,0,0,3,ID553869,1,0,0,1,2,0,2,4,0,2,2,ID545341,0,0,0,0,1,0,2,4,0,0,1,ID605612,0,1,0,0,1,0,1,4,0,0,2,ID686668,0,0,0,0,2,0,0,3,0,0,2,ID678662,1,0,0,1,1,0,1,3,0,1,2,ID592885,1,1,0,0,0,0,1,4,0,0,0,ID608385,0,0,0,0,1,1,2,3,0,0,0,ID642715,1,0,0,0,1,0,0,4,0,0,4,ID642133,0,2,0,0,0,0,2,4,0,1,0,ID661388,0,1,0,0,0,0,1,4,0,1,3,ID605119,0,0,0,0,0,0,0,4,0,0,2,ID668930,0,0,0,0,2,0,2,4,1,0,1,ID621438,0,0,0,0,1,0,0,3,0,0,2,ID686894,0,0,0,0,0,0,0,3,0,0,1,COL,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/02/cinmlb-sdnmlb-1,2023/05/02/cinmlb-sdnmlb-1,ID608379,,0,0,0,0,3,2,2,21,0,100,6.0,0,0,0,0,0,100,60,0,ID668933,,1,2,0,0,3,1,6,24,0,95,6.0,0,0,0,0,1,95,63,1,ID665487,0,0,0,0,2,0,0,5,0,0,3,ID592518,1,0,0,0,0,0,1,5,0,0,2,ID665742,0,2,0,0,1,0,2,5,0,1,2,ID443558,0,0,0,0,0,0,1,4,0,0,2,ID572761,0,0,0,0,1,0,0,3,0,0,2,ID630105,0,0,0,0,1,0,1,4,0,0,1,ID673490,0,0,0,0,0,2,1,2,0,0,2,ID543592,0,0,0,0,1,0,0,3,0,0,4,ID640492,0,0,0,0,1,0,0,2,0,0,0,ID663697,0,0,0,0,0,0,1,5,0,1,2,ID670770,1,0,0,0,0,0,3,5,1,0,0,ID668715,0,0,0,0,1,0,0,5,0,0,5,ID656413,0,0,0,0,1,1,0,2,0,0,2,ID641584,0,0,0,0,0,0,2,4,0,1,2,ID669222,0,0,0,0,1,0,0,4,0,0,4,ID592656,0,0,0,0,2,1,0,3,0,0,0,ID621028,0,0,0,0,0,0,0,4,0,0,1,ID592200,0,0,0,0,0,0,0,2,0,0,0,SDN,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/02/seamlb-oakmlb-1,2023/05/02/seamlb-oakmlb-1,ID695243,,0,0,0,0,6,4,0,20,0,100,7.0,0,0,0,0,0,100,54,0,ID682243,,1,1,0,0,10,0,2,20,0,81,6.0,0,0,0,0,1,81,57,1,ID665923,0,1,0,0,0,0,1,4,0,1,1,ID676116,0,0,0,0,3,0,0,4,0,0,2,ID667670,0,0,0,0,4,0,0,4,0,0,0,ID657656,0,0,0,0,2,0,0,4,0,0,0,ID607054,0,0,0,0,2,0,1,4,1,0,0,ID669127,0,0,0,0,2,1,0,2,0,0,0,ID668843,0,0,0,0,1,0,0,2,0,0,0,ID643393,1,0,0,0,0,1,1,2,0,0,0,ID669397,0,0,0,0,1,0,0,2,0,0,1,ID641487,0,0,0,0,0,1,0,3,0,0,1,ID664034,0,0,0,0,0,1,0,3,0,0,1,ID672284,0,1,0,0,1,1,1,3,0,1,0,ID553993,0,0,0,0,2,0,0,4,0,0,3,ID663728,0,0,0,0,1,2,0,2,0,0,0,ID606192,0,0,0,0,3,0,0,4,0,0,2,ID666211,0,0,0,0,1,0,0,2,0,0,1,ID572041,1,0,0,1,0,0,1,3,0,1,0,ID676609,1,1,0,0,1,0,1,3,0,0,0,OAK,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/02/phimlb-lanmlb-1,2023/05/02/phimlb-lanmlb-1,ID628711,"(W, 4-3)",1,0,0,1,10,1,1,22,0,95,7.0,1,0,0,0,1,95,67,1,ID621381,"(L, 2-3)",4,3,0,0,5,1,6,15,0,73,3.1,0,1,0,0,4,73,45,3,ID605141,1,0,0,0,0,0,3,4,0,3,0,ID518692,2,1,0,1,1,0,2,5,0,2,4,ID669257,1,0,0,0,0,0,2,5,0,0,0,ID571970,2,0,0,0,2,1,1,3,0,1,0,ID621035,2,2,0,0,2,1,2,4,0,2,1,ID681546,2,0,0,0,2,1,1,4,0,1,3,ID678246,2,3,0,0,0,0,4,5,0,3,0,ID500743,0,0,0,0,1,0,2,5,0,0,3,ID605131,0,0,0,0,2,1,0,4,0,1,4,ID656941,0,0,0,0,2,0,0,4,0,0,3,ID607208,1,0,0,1,1,1,1,3,0,1,2,ID547180,0,0,0,0,3,0,0,4,0,0,1,ID592206,0,0,0,0,2,0,0,3,0,0,0,ID681082,0,0,0,0,1,0,0,4,0,0,0,ID592663,0,0,0,0,0,0,0,3,0,0,0,ID664761,0,0,0,0,1,1,0,2,0,0,0,ID669016,0,0,0,0,3,0,0,3,0,0,1,ID624641,0,0,0,0,0,0,1,2,0,0,0,LAN,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/05/03/nynmlb-detmlb-1,2023/05/03/nynmlb-detmlb-1,ID666214,,5,1,0,3,2,1,9,25,0,83,6.0,0,0,0,0,5,83,58,4,ID664192,,4,1,0,2,1,0,5,17,0,46,4.0,0,0,0,0,4,46,31,4,ID663837,1,0,0,0,0,0,1,4,1,0,0,ID595879,3,0,0,1,0,0,2,3,0,1,0,ID682985,1,0,0,0,1,0,1,4,0,0,2,ID606992,1,0,0,1,2,0,2,4,0,5,0,ID679529,0,0,0,0,1,0,0,4,0,0,1,ID570731,0,1,0,0,0,0,1,2,0,0,0,ID628451,0,0,0,0,0,0,0,2,0,0,1,ID668670,0,0,0,0,0,0,0,3,0,0,0,ID670097,0,0,0,0,1,0,0,2,0,0,0,ID607043,0,0,0,0,2,0,0,5,0,0,2,ID516782,0,0,0,0,1,0,1,4,0,0,1,ID596019,1,0,0,1,2,0,1,4,0,2,1,ID624413,0,1,0,0,0,0,1,4,0,0,1,ID502054,1,1,0,1,0,0,3,4,0,1,1,ID643446,0,0,0,0,0,0,1,4,0,0,2,ID592192,1,0,0,1,0,1,1,3,0,1,1,ID683146,1,0,0,0,0,1,1,3,0,0,1,ID621512,1,0,0,0,0,0,1,3,0,0,0,DET,NYN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
