Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Francisco Lindor SS,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.292,0.371,0.548,0.919,19.0,14.0,0.007,0.76,0.053,-0.046%,0.00%,0.14,-0.1,2.0,2.0,
Michael Brantley LF,4.0,1.0,2.0,2.0,0.0,0.0,4.0,0.302,0.357,0.472,0.829,13.0,10.0,0.216,0.9,0.241,-0.025%,0.02%,0.17,1.7,3.0,0.0,HR
Jose Ramirez 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.298,0.409,0.627,1.036,13.0,10.0,-0.087,0.86,0.0,-0.087%,-0.01%,0.16,-1.0,0.0,1.0,
Yandy Díaz DH,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.371,0.405,0.486,0.891,11.0,8.0,-0.081,0.8,0.0,-0.081%,-0.01%,0.15,-0.9,,,
Yonder Alonso 1B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.246,0.311,0.433,0.744,16.0,13.0,0.001,0.77,0.043,-0.042%,0%,0.14,-0.0,7.0,1.0,
Melky Cabrera RF,3.0,1.0,2.0,1.0,0.0,0.0,3.0,0.262,0.302,0.414,0.716,5.0,4.0,0.083,1.22,0.123,-0.040%,0.01%,0.23,1.1,1.0,0.0,HR
Brandon Guyer RF,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.197,0.285,0.374,0.659,6.0,4.0,-0.008,0.32,0.0,-0.008%,-0.00%,0.06,-0.2,1.0,0.0,
Jason Kipnis 2B,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.221,0.312,0.354,0.666,20.0,11.0,-0.041,1.15,0.042,-0.083%,-0.01%,0.21,-0.6,0.0,3.0,
Yan Gomes C,4.0,1.0,0.0,0.0,0.0,1.0,4.0,0.244,0.299,0.413,0.713,16.0,10.0,-0.135,1.25,0.0,-0.135%,-0.01%,0.23,-1.2,9.0,1.0,
Greg Allen CF,3.0,1.0,1.0,2.0,0.0,0.0,3.0,0.25,0.287,0.326,0.613,13.0,7.0,0.295,0.94,0.33,-0.035%,0.03%,0.17,1.5,3.0,0.0,HR
,,,,,,,,,,,,,,,,,,,,,,,
Corey Kluber P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Oliver Perez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Adam Cimber P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brad Hand P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Cody Allen P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,5.0,7.0,5.0,1.0,8.0,35.0,0.206,0.229,0.471,0.699,132.0,91.0,0.25,0.93,0.832,-0.582%,0.03%,0.17,0.2,27.0,8.0,
