0,1,2
1.0,Francisco Lindor,SS
2.0,Michael Brantley,LF
3.0,Jose Ramirez,3B
4.0,Yandy Díaz,DH
5.0,Yonder Alonso,1B
6.0,Melky Cabrera,RF
7.0,Jason Kipnis,2B
8.0,Yan Gomes,C
9.0,Greg Allen,CF
,Corey Kluber,P
