Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Corey Kluber, W (16-6)",6.1,9,3,3,1,6,0,2.74,28,108,65,36,15,14,8,13,9,0,48.0,,,0.013,0.79,0.00%,0.15,0.4
"Oliver Perez, H (9)",0.1,0,0,0,1,0,0,1.33,2,7,3,3,0,0,1,0,0,0,,0.0,0.0,0.005,0.86,0.00%,0.16,0.0
"Adam Cimber, H (11)",0.2,1,0,0,0,1,0,3.56,3,14,10,6,1,3,1,1,1,0,,1.0,0.0,0.086,2.06,0.01%,0.38,0.5
"Brad Hand, H (8)",0.2,1,0,0,0,1,0,2.65,3,9,5,3,1,1,0,2,1,0,,0.0,0.0,0.048,1.24,0.01%,0.23,0.3
"Cody Allen, S (25)",1.0,2,1,1,1,0,0,4.08,6,28,17,13,1,3,2,3,1,0,,0.0,0.0,0.098,4.25,0.01%,0.79,-0.5
Team Totals,9.0,13,4,4,3,8,0,4.0,42,166,100,61,18,21,12,19,12,0,48.0,1.0,0.0,0.25,1.4,0.03%,0.26,0.8
