Unnamed: 0,Unnamed: 1,1,2,3,4,5,6,7,8,9,R,H,E
via Sports Logos.net About logos,Pittsburgh Pirates,2,0,0,0,0,1,0,0,0,3,7,0
via Sports Logos.net About logos,Boston Red Sox,0,1,0,0,0,0,0,3,X,4,8,1
WP: Matt Barnes (2-0) • LP: Juan Nicasio (0-2) • SV: Craig Kimbrel (3),WP: Matt Barnes (2-0) • LP: Juan Nicasio (0-2) • SV: Craig Kimbrel (3),WP: Matt Barnes (2-0) • LP: Juan Nicasio (0-2) • SV: Craig Kimbrel (3),WP: Matt Barnes (2-0) • LP: Juan Nicasio (0-2) • SV: Craig Kimbrel (3),WP: Matt Barnes (2-0) • LP: Juan Nicasio (0-2) • SV: Craig Kimbrel (3),WP: Matt Barnes (2-0) • LP: Juan Nicasio (0-2) • SV: Craig Kimbrel (3),WP: Matt Barnes (2-0) • LP: Juan Nicasio (0-2) • SV: Craig Kimbrel (3),WP: Matt Barnes (2-0) • LP: Juan Nicasio (0-2) • SV: Craig Kimbrel (3),WP: Matt Barnes (2-0) • LP: Juan Nicasio (0-2) • SV: Craig Kimbrel (3),WP: Matt Barnes (2-0) • LP: Juan Nicasio (0-2) • SV: Craig Kimbrel (3),WP: Matt Barnes (2-0) • LP: Juan Nicasio (0-2) • SV: Craig Kimbrel (3),WP: Matt Barnes (2-0) • LP: Juan Nicasio (0-2) • SV: Craig Kimbrel (3),WP: Matt Barnes (2-0) • LP: Juan Nicasio (0-2) • SV: Craig Kimbrel (3),WP: Matt Barnes (2-0) • LP: Juan Nicasio (0-2) • SV: Craig Kimbrel (3)
