Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jordy Mercer SS,4.0,1.0,1.0,0.0,1.0,1.0,5.0,0.206,0.289,0.235,0.525,23.0,13.0,0.001,0.87,0.069,-0.068%,0.00%,0.69,0.5,1.0,2.0,
Starling Marte CF,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.27,0.317,0.351,0.668,18.0,11.0,-0.102,1.05,0.034,-0.136%,-0.05%,0.84,-1.3,2.0,1.0,CS
Andrew McCutchen RF,4.0,1.0,1.0,2.0,0.0,2.0,4.0,0.25,0.308,0.361,0.669,13.0,9.0,0.06,1.22,0.158,-0.098%,0.03%,0.97,0.6,3.0,0.0,HR
Gregory Polanco LF,4.0,1.0,2.0,0.0,0.0,1.0,4.0,0.273,0.314,0.333,0.648,20.0,10.0,0.153,0.87,0.179,-0.026%,0.07%,0.69,1.2,1.0,0.0,"2B,SB"
David Freese DH,1.0,0.0,1.0,0.0,3.0,0.0,4.0,0.381,0.552,0.667,1.218,21.0,8.0,0.096,0.91,0.096,0.000%,0.05%,0.73,1.3,,,
Josh Harrison 3B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.259,0.333,0.296,0.63,10.0,9.0,-0.136,1.43,0.0,-0.136%,-0.07%,1.14,-1.7,2.0,3.0,
Josh Bell 1B,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.143,0.226,0.214,0.44,12.0,9.0,-0.093,1.16,0.0,-0.093%,-0.04%,0.93,-1.1,2.0,1.0,
John Jaso 1B,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-0.016,0.54,0.0,-0.016%,-0.01%,0.43,-0.3,1.0,1.0,
Phil Gosselin 2B,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,9.0,-0.061,0.74,0.0,-0.061%,-0.03%,0.6,-0.8,2.0,0.0,
Adam Frazier PH,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.269,0.367,0.308,0.674,5.0,3.0,-0.026,3.44,0.115,-0.141%,-0.01%,2.75,-0.1,,,CS
Chris Stewart C,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.333,0.333,0.5,0.833,17.0,10.0,-0.008,0.67,0.031,-0.039%,-0.00%,0.54,-0.0,8.0,0.0,2B
Francisco Cervelli PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.185,0.313,0.37,0.683,8.0,5.0,-0.109,4.55,0.0,-0.109%,-0.05%,3.64,-0.4,,,
,,,,,,,,,,,,,,,,,,,,,,,
Chad Kuhl P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Felipe Vazquez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Daniel Hudson P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Juan Nicasio P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,3.0,7.0,2.0,5.0,10.0,37.0,0.219,0.324,0.375,0.699,160.0,98.0,-0.241,1.17,0.682,-0.923%,-0.12%,0.94,-2.0,24.0,8.0,
