Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Seth Smith RF,4.0,2.0,4.0,2.0,1.0,0.0,5.0,0.286,0.397,0.51,0.907,18.0,10.0,0.359,1.23,0.359,0.000%,0.30%,1.7,4.3,1.0,0.0,"2B,SB"
Joey Rickard RF-LF,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.214,0.241,0.25,0.491,6.0,3.0,-0.001,0.02,0.0,-0.001%,0%,0.03,-0.1,1.0,0.0,
Adam Jones CF,5.0,0.0,2.0,1.0,0.0,1.0,5.0,0.282,0.336,0.427,0.763,16.0,11.0,-0.058,1.14,0.08,-0.138%,-0.05%,1.56,-1.0,3.0,0.0,GDP
Manny Machado 3B,5.0,1.0,2.0,3.0,0.0,1.0,5.0,0.223,0.325,0.476,0.801,14.0,11.0,0.28,1.31,0.349,-0.068%,0.23%,1.81,1.7,1.0,3.0,"HR,SB"
Chris Davis 1B,4.0,0.0,1.0,0.0,1.0,1.0,5.0,0.226,0.33,0.376,0.707,18.0,10.0,-0.064,0.64,0.019,-0.083%,-0.05%,0.88,-0.7,11.0,0.0,
Mark Trumbo DH,4.0,1.0,2.0,0.0,1.0,0.0,5.0,0.211,0.265,0.303,0.568,16.0,8.0,-0.076,0.92,0.032,-0.108%,-0.06%,1.27,0.2,,,
Jonathan Schoop 2B,5.0,1.0,3.0,0.0,0.0,0.0,5.0,0.305,0.343,0.526,0.869,14.0,9.0,0.035,0.63,0.072,-0.037%,0.03%,0.87,-0.2,2.0,3.0,
Hyun Soo Kim LF,5.0,2.0,1.0,0.0,0.0,1.0,5.0,0.244,0.326,0.341,0.668,28.0,18.0,0.031,0.75,0.068,-0.037%,0.03%,1.04,-0.6,2.0,0.0,
Craig Gentry RF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.289,0.313,0.602,,,,,,,,,,2.0,0.0,
J.J. Hardy SS,4.0,1.0,1.0,1.0,1.0,0.0,5.0,0.207,0.24,0.272,0.511,18.0,10.0,0.104,0.83,0.126,-0.022%,0.09%,1.14,0.7,0.0,3.0,
Caleb Joseph C,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.189,0.189,0.324,0.514,19.0,14.0,-0.12,0.92,0.005,-0.125%,-0.10%,1.27,-1.3,4.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Tyler Wilson P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Donnie Hart P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mychal Givens P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brad Brach P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Zack Britton P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,42.0,8.0,17.0,7.0,4.0,6.0,46.0,0.405,0.457,0.5,0.957,167.0,104.0,0.49,0.92,1.11,-0.619%,0.41%,1.27,3.0,27.0,11.0,
