0,1,2
1.0,Seth Smith,RF
2.0,Adam Jones,CF
3.0,Manny Machado,3B
4.0,Chris Davis,1B
5.0,Mark Trumbo,DH
6.0,Jonathan Schoop,2B
7.0,Hyun Soo Kim,LF
8.0,J.J. Hardy,SS
9.0,Caleb Joseph,C
,Tyler Wilson,P
