Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
DJ LeMahieu 3B,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.361,0.418,0.614,1.033,16.0,9.0,-0.026,0.56,0.023,-0.048%,-0.01%,0.31,-0.2,0.0,1.0,
Luke Voit 1B,3.0,1.0,1.0,1.0,0.0,1.0,4.0,0.286,0.348,0.654,1.002,14.0,9.0,-0.03,0.48,0.025,-0.054%,-0.01%,0.27,0.2,5.0,1.0,"HR,HBP,GDP"
Aaron Hicks CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.215,0.379,0.389,0.768,15.0,9.0,-0.063,0.4,0.0,-0.063%,-0.02%,0.22,-1.2,5.0,0.0,GDP
Giancarlo Stanton DH,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.298,0.437,0.596,1.033,19.0,12.0,-0.04,0.38,0.0,-0.040%,-0.01%,0.2,-0.8,,,
Gleyber Torres SS,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.252,0.363,0.391,0.754,21.0,11.0,-0.009,0.32,0.016,-0.024%,-0.00%,0.17,0.2,1.0,0.0,
Brett Gardner LF,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.212,0.347,0.398,0.746,18.0,9.0,-0.022,0.3,0.005,-0.027%,-0.01%,0.17,-0.2,4.0,0.0,
Jackson Frazier RF,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.296,0.41,0.574,0.984,15.0,11.0,0.02,0.42,0.04,-0.020%,0.01%,0.23,-0.7,3.0,0.0,
Gary Sanchez C,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.151,0.253,0.396,0.649,13.0,9.0,-0.093,0.63,0.0,-0.093%,-0.03%,0.35,-1.4,4.0,1.0,GDP
Tyler Wade 2B,2.0,1.0,1.0,0.0,1.0,0.0,3.0,0.175,0.295,0.288,0.582,11.0,5.0,0.036,0.32,0.037,-0.001%,0.01%,0.17,0.9,1.0,3.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Deivi Garcia P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Luis Cessa P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Jonathan Holder P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Erik Kratz P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,28.0,2.0,3.0,1.0,5.0,10.0,34.0,0.107,0.265,0.25,0.515,142.0,84.0,-0.227,0.42,0.146,-0.370%,-0.08%,0.23,-3.2,24.0,7.0,
