Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 1-2-3"
t1,0-0,0,---,"2,(1-0) BX",O,NYY,DJ LeMahieu,Tanner Houck,2%,52%,Lineout: RF (Deep RF)
t1,0-0,1,---,"2,(0-1) CH",,NYY,Luke Voit,Tanner Houck,-2%,50%,Hit By Pitch
t1,0-0,1,1--,"4,(1-2) CCBX",OO,NYY,Aaron Hicks,Tanner Houck,5%,55%,Ground Ball Double Play: 1B-SS-1B (Weak 1B)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 1-2-3"
b1,0-0,0,---,"2,(1-0) BX",O,BOS,Christian Vazquez,Deivi Garcia,-2%,53%,Groundout: 2B-1B (SS-2B)
b1,0-0,1,---,"7,(3-2) BSBSBFX",,BOS,Rafael Devers,Deivi Garcia,4%,57%,Double to LF (Line Drive to Deep LF-CF)
b1,0-0,1,-2-,"1,(0-0) X",O,BOS,J.D. Martinez,Deivi Garcia,-3%,53%,Lineout: LF
b1,0-0,2,-2-,"4,(1-2) CCBS",O,BOS,Bobby Dalbec,Deivi Garcia,-3%,50%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Yankees 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Yankees 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Yankees 0, Red Sox 0."
"Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 4-5-6","Top of the 2nd, Yankees Batting, Tied 0-0, Red Sox' Tanner Houck facing 4-5-6"
t2,0-0,0,---,"6,(3-2) CBCBBS",O,NYY,Giancarlo Stanton,Tanner Houck,2%,52%,Strikeout Swinging
t2,0-0,1,---,"4,(1-2) BFFX",O,NYY,Gleyber Torres,Tanner Houck,2%,54%,Lineout: LF (Deep LF-CF)
t2,0-0,2,---,"3,(1-1) FBX",O,NYY,Brett Gardner,Tanner Houck,1%,55%,Flyball: CF (Deep CF-RF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 5-6-7","Bottom of the 2nd, Red Sox Batting, Tied 0-0, Yankees' Deivi Garcia facing 5-6-7"
b2,0-0,0,---,"5,(2-2) BBSTX",,BOS,Jackie Bradley Jr.,Deivi Garcia,6%,61%,Double to LF (Line Drive to Deep LF-CF)
b2,0-0,0,-2-,"2,(0-1) CB",,BOS,Michael Chavis,Deivi Garcia,3%,64%,Passed Ball; Bradley to 3B
b2,0-0,0,--3,"6,(1-2) CB.FFFX",RR,BOS,Michael Chavis,Deivi Garcia,10%,74%,Home Run (Line Drive to Deep LF); Bradley Scores
b2,2-0,0,---,"4,(2-1) BBFX",,BOS,Cesar Puello,Deivi Garcia,2%,76%,Single to LF (Ground Ball)
b2,2-0,0,1--,"6,(1-2) FTB11F1FX",O,BOS,Tzu-Wei Lin,Deivi Garcia,-2%,74%,Flyball: CF (Deep CF)
b2,2-0,1,1--,"3,(0-2) CCS",O,BOS,Jonathan Arauz,Deivi Garcia,-2%,72%,Strikeout Swinging
b2,2-0,2,1--,"1,(0-1) 1C1",,BOS,Christian Vazquez,Deivi Garcia,1%,73%,"Puello Picked off 1B, safe on E1; Puello to 3B"
b2,2-0,2,--3,"3,(0-2) 1C1.FX",O,BOS,Christian Vazquez,Deivi Garcia,-3%,70%,Lineout: RF
,,,,,,,,,"2 runs, 3 hits, 1 error, 1 LOB. Yankees 0, Red Sox 2.","2 runs, 3 hits, 1 error, 1 LOB. Yankees 0, Red Sox 2.","2 runs, 3 hits, 1 error, 1 LOB. Yankees 0, Red Sox 2."
"Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Tanner Houck facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Tanner Houck facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Tanner Houck facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Tanner Houck facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Tanner Houck facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Tanner Houck facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Tanner Houck facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Tanner Houck facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Tanner Houck facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Tanner Houck facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Tanner Houck facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Tanner Houck facing 7-8-9"
t3,0-2,0,---,"2,(0-1) FX",,NYY,Jackson Frazier,Tanner Houck,-4%,66%,Reached on E5 (throw) (Ground Ball to Deep SS-3B Hole); Frazier to 1B
t3,0-2,0,1--,"4,(2-1) BF1*BX",OO,NYY,Gary Sanchez,Tanner Houck,8%,74%,Ground Ball Double Play: SS-2B-1B
t3,0-2,2,---,"4,(3-0) BBBB",,NYY,Tyler Wade,Tanner Houck,-1%,73%,Walk
t3,0-2,2,1--,"3,(1-1) 1BCX",O,NYY,DJ LeMahieu,Tanner Houck,3%,76%,Groundout: 3B-1B (Weak 3B)
,,,,,,,,,"0 runs, 0 hits, 1 error, 1 LOB. Yankees 0, Red Sox 2.","0 runs, 0 hits, 1 error, 1 LOB. Yankees 0, Red Sox 2.","0 runs, 0 hits, 1 error, 1 LOB. Yankees 0, Red Sox 2."
