Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b3,3-0,1,12-,"8,(3-2) BFFBF*BFX",RRR,BOS,Michael Chavis,Deivi Garcia,10%,95%,Home Run (Line Drive to Deep LF); Dalbec Scores; Bradley Scores
b2,0-0,0,--3,"6,(1-2) CB.FFFX",RR,BOS,Michael Chavis,Deivi Garcia,10%,74%,Home Run (Line Drive to Deep LF); Bradley Scores
t3,0-2,0,1--,"4,(2-1) BF1*BX",OO,NYY,Gary Sanchez,Tanner Houck,8%,74%,Ground Ball Double Play: SS-2B-1B
b3,2-0,1,12-,"7,(2-2) CBFFBFX",R,BOS,Jackie Bradley Jr.,Deivi Garcia,7%,85%,Single to CF (Ground Ball thru P's Left); Devers Scores; Dalbec to 2B
b2,0-0,0,---,"5,(2-2) BBSTX",,BOS,Jackie Bradley Jr.,Deivi Garcia,6%,61%,Double to LF (Line Drive to Deep LF-CF)
