Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Andrew Benintendi LF,5.0,3.0,3.0,1.0,0.0,1.0,5.0,0.292,0.373,0.474,0.848,21.0,13.0,-0.075,0.49,0.011,-0.086%,-0.04%,0.49,0.9,2.0,0.0,HR
Mookie Betts RF,3.0,2.0,1.0,1.0,2.0,0.0,5.0,0.291,0.41,0.504,0.914,23.0,13.0,0.071,0.47,0.094,-0.023%,0.04%,0.47,1.0,3.0,0.0,
J.D. Martinez DH,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.308,0.38,0.469,0.849,17.0,12.0,0.031,0.36,0.037,-0.006%,0.02%,0.36,-0.2,,,
Eduardo Nunez PH-DH,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.203,0.213,0.271,0.484,1.0,1.0,0.0,0.0,0.0,0.000%,0%,0.0,0.8,,,
Mitch Moreland 1B,3.0,2.0,2.0,4.0,0.0,0.0,3.0,0.221,0.308,0.566,0.874,10.0,6.0,0.204,0.92,0.228,-0.023%,0.12%,0.92,3.4,8.0,0.0,"HR,2B"
Steve Pearce PH-1B,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.125,0.197,0.161,0.357,7.0,4.0,0.001,0.01,0.001,0.000%,0.00%,0.01,1.6,1.0,0.0,2B
Xander Bogaerts SS,5.0,2.0,2.0,2.0,0.0,1.0,5.0,0.257,0.337,0.472,0.81,26.0,16.0,-0.027,0.23,0.002,-0.030%,-0.02%,0.23,0.4,0.0,0.0,2B
Rafael Devers 3B,5.0,1.0,3.0,4.0,0.0,0.0,5.0,0.314,0.39,0.436,0.826,11.0,9.0,0.031,0.26,0.049,-0.018%,0.02%,0.26,3.3,1.0,3.0,"HR,2B"
Michael Chavis 2B,5.0,0.0,0.0,1.0,0.0,2.0,5.0,0.27,0.395,0.587,0.982,21.0,12.0,-0.021,0.16,0.0,-0.021%,-0.01%,0.16,-1.2,0.0,3.0,
Jackie Bradley Jr. CF,4.0,1.0,1.0,0.0,1.0,1.0,5.0,0.145,0.246,0.182,0.428,20.0,8.0,0.058,0.24,0.063,-0.005%,0.03%,0.24,-0.1,4.0,0.0,2B
Christian Vazquez C,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.266,0.32,0.468,0.788,11.0,8.0,-0.021,0.35,0.0,-0.021%,-0.01%,0.35,-0.8,8.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Eduardo Rodriguez P,,,,,,,,,,,,,,,,,,,,,0.0,3.0,
Tyler Thornburg P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Weber P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,41.0,14.0,15.0,14.0,3.0,7.0,44.0,0.366,0.409,0.707,1.116,168.0,102.0,0.252,0.34,0.485,-0.233%,0.15%,0.34,9.3,27.0,9.0,
