Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Yoan Moncada 2B,5.0,1.0,2.0,0.0,0.0,1.0,5.0,0.236,0.31,0.418,0.728,12.0,8.0,-0.02,0.82,0.053,-0.073%,-0.00%,0.12,-0.1,1.0,4.0,
Yolmer Sanchez 3B,5.0,1.0,0.0,0.0,0.0,1.0,5.0,0.273,0.309,0.416,0.725,17.0,11.0,-0.099,0.88,0.0,-0.099%,-0.01%,0.12,-1.2,1.0,3.0,
José Abreu DH,3.0,2.0,1.0,1.0,2.0,1.0,5.0,0.295,0.356,0.52,0.876,28.0,19.0,0.104,0.87,0.141,-0.037%,0.01%,0.13,1.1,,,"2B,IW"
Daniel Palka RF,5.0,0.0,2.0,2.0,0.0,1.0,5.0,0.264,0.298,0.52,0.818,19.0,13.0,0.218,0.95,0.253,-0.036%,0.02%,0.14,2.6,1.0,0.0,2·2B
Matt Davidson 1B,4.0,0.0,0.0,0.0,0.0,4.0,5.0,0.225,0.357,0.475,0.832,21.0,13.0,-0.069,1.14,0.034,-0.103%,-0.01%,0.17,-1.0,9.0,1.0,HBP
Omar Narvaez C,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.2,0.29,0.263,0.553,9.0,7.0,-0.061,1.4,0.058,-0.119%,-0.01%,0.2,-0.5,9.0,1.0,
Tim Anderson SS,2.0,1.0,0.0,1.0,2.0,2.0,4.0,0.24,0.306,0.439,0.745,23.0,10.0,0.082,1.68,0.144,-0.062%,0.01%,0.24,0.7,1.0,1.0,
Charlie Tilson LF,3.0,0.0,1.0,0.0,0.0,1.0,4.0,0.227,0.255,0.25,0.505,14.0,10.0,-0.081,1.58,0.033,-0.114%,-0.01%,0.23,-0.9,1.0,0.0,SH
Trayce Thompson CF,4.0,0.0,0.0,1.0,0.0,1.0,4.0,0.122,0.172,0.226,0.398,18.0,11.0,-0.01,1.19,0.067,-0.076%,-0.00%,0.17,-0.5,4.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Reynaldo Lopez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Nate Jones P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jace Fry P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joakim Soria P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,5.0,8.0,5.0,4.0,12.0,41.0,0.229,0.325,0.314,0.639,161.0,102.0,0.064,1.14,0.783,-0.719%,0.01%,0.17,0.2,27.0,10.0,
