Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mike Yastrzemski RF,4.0,2.0,1.0,1.0,1.0,1.0,5.0,0.265,0.326,0.513,0.839,18.0,10.0,0.018,0.37,0.04,-0.023%,0%,0.0,0.7,1.0,0.0,
Brandon Belt 1B,5.0,2.0,2.0,0.0,0.0,2.0,5.0,0.238,0.342,0.413,0.755,28.0,16.0,0.063,0.52,0.095,-0.032%,0%,0.0,1.1,9.0,1.0,2B
Kevin Pillar CF,5.0,2.0,3.0,1.0,0.0,0.0,5.0,0.261,0.287,0.441,0.728,17.0,13.0,0.014,0.53,0.046,-0.032%,0%,0.0,1.1,3.0,0.0,SB
Alex Dickerson LF,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.287,0.343,0.516,0.859,25.0,16.0,-0.004,0.72,0.052,-0.056%,0%,0.0,0.1,2.0,0.0,
Joey Rickard PR-LF,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.216,0.31,0.353,0.663,5.0,3.0,0.003,0.25,0.005,-0.002%,0%,0.0,-0.7,0.0,0.0,SB
Stephen Vogt DH,3.0,2.0,1.0,4.0,1.0,0.0,5.0,0.263,0.312,0.5,0.812,25.0,16.0,0.144,0.55,0.156,-0.012%,0%,0.0,1.2,,,"HR,SF"
Brandon Crawford SS,5.0,1.0,2.0,1.0,0.0,1.0,5.0,0.236,0.312,0.363,0.675,23.0,15.0,0.066,0.41,0.084,-0.017%,0%,0.0,1.7,5.0,4.0,2B
Cristhian Adames 3B,5.0,0.0,3.0,1.0,0.0,2.0,5.0,0.5,0.5,0.5,1.0,24.0,15.0,-0.001,0.41,0.045,-0.046%,0%,0.0,0.5,2.0,5.0,
Mauricio Dubon 2B,5.0,0.0,1.0,2.0,0.0,2.0,5.0,0.269,0.29,0.463,0.753,17.0,13.0,-0.04,0.31,0.001,-0.041%,0%,0.0,0.7,2.0,3.0,
Aramis Garcia C,5.0,1.0,1.0,0.0,0.0,3.0,5.0,0.143,0.226,0.393,0.619,24.0,15.0,-0.026,0.25,0.006,-0.032%,0%,0.0,-0.6,3.0,0.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Jeff Samardzija P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Fernando Abad P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tyler Rogers P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Enderson Franco P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,42.0,11.0,15.0,10.0,2.0,13.0,45.0,0.357,0.378,0.5,0.878,206.0,132.0,0.237,0.44,0.53,-0.293%,0.00%,0.0,5.7,27.0,13.0,
