Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Jhoulys Chacin, L (3-11)",2.2,5,4,4,2,6,1,5.66,15,72,44,23,7,14,5,2,1,0,36.0,,,-0.244,0.74,0.00%,0.0,-2.9
Bobby Poyner,0.1,0,0,0,0,1,0,6.75,1,4,3,2,0,1,0,0,0,0,,2.0,0.0,0.029,0.94,0.00%,0.0,0.7
Brian Johnson,2.0,0,0,0,0,2,0,6.21,6,19,12,6,2,4,2,2,1,0,,0.0,0.0,0.048,0.3,0.00%,0.0,1.2
Travis Lakins Sr.,1.0,1,0,0,0,0,0,4.58,4,17,11,6,3,2,3,1,1,0,,0.0,0.0,0.02,0.25,0.00%,0.0,0.6
Mike Shawaryn,1.2,2,2,2,0,3,0,7.58,7,35,24,17,4,3,1,3,2,0,,0.0,0.0,-0.037,0.51,0.00%,0.0,-0.2
Colten Brewer,0.1,1,0,0,0,1,0,4.38,2,9,7,3,2,2,1,0,0,0,,1.0,1.0,-0.035,0.34,0.00%,0.0,-0.6
Hector Velazquez,0.2,4,4,2,0,0,0,5.68,6,32,21,16,1,4,2,4,2,0,,0.0,0.0,-0.015,0.07,0.00%,0.0,-2.0
Ryan Weber,0.1,2,1,0,0,0,0,5.2,4,18,10,7,2,1,2,2,2,0,,2.0,2.0,-0.003,0.02,0.00%,0.0,-2.4
Team Totals,9.0,15,11,8,2,13,1,8.0,45,206,132,80,21,31,16,14,9,0,36.0,5.0,3.0,-0.237,0.44,0.00%,0.0,-5.7
