0,1,2
1.0,Mike Yastrzemski,RF
2.0,Brandon Belt,1B
3.0,Kevin Pillar,CF
4.0,Alex Dickerson,LF
5.0,Stephen Vogt,DH
6.0,Brandon Crawford,SS
7.0,Cristhian Adames,3B
8.0,Mauricio Dubon,2B
9.0,Aramis Garcia,C
,Jeff Samardzija,P
