Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jose Bautista RF,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.227,0.34,0.402,0.742,24.0,14.0,-0.111,0.85,0.0,-0.111%,-0.03%,0.35,-1.4,3.0,0.0,
Russell Martin C,3.0,2.0,1.0,0.0,2.0,2.0,5.0,0.225,0.367,0.381,0.748,27.0,13.0,0.041,0.65,0.075,-0.033%,0.01%,0.27,0.6,10.0,2.0,2B
Josh Donaldson 3B,4.0,1.0,1.0,1.0,1.0,3.0,5.0,0.246,0.366,0.44,0.805,25.0,16.0,0.085,0.86,0.131,-0.047%,0.02%,0.36,0.7,0.0,2.0,2B
Justin Smoak 1B,5.0,2.0,3.0,3.0,0.0,1.0,5.0,0.298,0.372,0.588,0.959,20.0,13.0,0.168,1.13,0.232,-0.064%,0.04%,0.47,2.2,9.0,0.0,2·HR
Kendrys Morales DH,4.0,1.0,1.0,0.0,1.0,0.0,5.0,0.255,0.308,0.452,0.76,17.0,9.0,-0.017,0.91,0.037,-0.054%,-0.00%,0.38,-0.5,,,
Steve Pearce LF,5.0,1.0,0.0,0.0,0.0,2.0,5.0,0.265,0.32,0.451,0.771,16.0,13.0,0.12,1.05,0.174,-0.054%,0.03%,0.43,0.6,3.0,1.0,
Kevin Pillar CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.305,0.407,0.712,,,,,,,,,,0.0,0.0,
Ezequiel Carrera CF-LF,4.0,0.0,2.0,0.0,1.0,1.0,5.0,0.289,0.355,0.428,0.783,15.0,7.0,0.037,0.72,0.059,-0.022%,0.01%,0.3,0.3,1.0,0.0,2B
Ryan Goins SS,4.0,0.0,1.0,2.0,1.0,0.0,5.0,0.207,0.268,0.322,0.59,16.0,9.0,0.119,1.06,0.176,-0.057%,0.03%,0.44,0.9,0.0,2.0,
Darwin Barney 2B,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.217,0.271,0.274,0.546,13.0,5.0,-0.033,0.72,0.032,-0.065%,-0.01%,0.3,-0.3,1.0,2.0,SB
,,,,,,,,,,,,,,,,,,,,,,,
Francisco Liriano P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Dominic Leone P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Biagini P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Danny Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Tepera P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Roberto Osuna P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,8.0,9.0,6.0,7.0,10.0,44.0,0.243,0.364,0.486,0.85,173.0,99.0,0.409,0.88,0.916,-0.507%,0.10%,0.37,3.0,27.0,10.0,
