Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b8,1-4,1,-23,"2,(0-1) FX",OO,BOS,Christian Vazquez,Lou Trivino,17%,96%,Double Play: Fielder's Choice ; Bogaerts out at Hm/1B-C; Vazquez out at 1B/2B-1B
t5,1-1,0,1--,"2,(0-1) CX",,OAK,Elvis Andrus,Eduardo Rodriguez,13%,67%,Double to CF (Fly Ball to Deep LF-CF); Moreland to 3B
b5,1-3,0,1--,"5,(3-1) BSB1BX",,BOS,Alex Verdugo,James Kaprielian,-12%,52%,Fielder's Choice P; Gonzalez to 3B/Adv on E1 (throw); Verdugo to 1B
b5,1-3,0,1-3,"4,(1-2) BCCX",O,BOS,J.D. Martinez,James Kaprielian,12%,64%,Fielder's Choice ; Gonzalez out at Hm/P-C-3B; Verdugo to 2B; Martinez to 1B
t2,0-1,2,1--,"5,(1-2) CCBFX",R,OAK,Sean Murphy,Eduardo Rodriguez,11%,48%,Double to LF (Line Drive to Deep CF); Piscotty Scores
