Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3"
t1,0-0,0,---,"3,(1-1) BFX",O,OAK,Mark Canha,Eduardo Rodriguez,-2%,48%,Flyball: 2B (Deep 1B)
t1,0-0,1,---,"5,(3-1) CBBBX",O,OAK,Jed Lowrie,Eduardo Rodriguez,-2%,46%,Flyball: RF (Deep RF)
t1,0-0,2,---,"2,(0-1) CX",O,OAK,Ramon Laureano,Eduardo Rodriguez,-1%,45%,Groundout: 3B-1B
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Athletics 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Athletics 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Athletics 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' James Kaprielian facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' James Kaprielian facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' James Kaprielian facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' James Kaprielian facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' James Kaprielian facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' James Kaprielian facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' James Kaprielian facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' James Kaprielian facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' James Kaprielian facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' James Kaprielian facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' James Kaprielian facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' James Kaprielian facing 1-2-3"
b1,0-0,0,---,"2,(1-0) BX",,BOS,Marwin Gonzalez,James Kaprielian,-6%,39%,Double to RF (Line Drive to Short RF Line)
b1,0-0,0,-2-,"6,(3-2) CBBTBB",,BOS,Alex Verdugo,James Kaprielian,-3%,36%,Walk
b1,0-0,0,12-,"7,(3-2) SFBFBBX",,BOS,J.D. Martinez,James Kaprielian,-6%,30%,Single to CF (Line Drive to Deep CF-RF); Gonzalez to 3B; Verdugo to 2B
b1,0-0,0,123,"5,(2-2) CF*BBS",O,BOS,Xander Bogaerts,James Kaprielian,6%,36%,Strikeout Swinging
