Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3"
t1,0-0,0,---,"4,(1-2) SSBC",O,NYY,Andrew McCutchen,Chris Sale,2%,52%,Strikeout Looking
t1,0-0,1,---,"6,(1-2) BFCFFC",O,NYY,Aaron Judge,Chris Sale,2%,54%,Strikeout Looking
t1,0-0,2,---,"6,(3-2) CBCBB*B",,NYY,Aaron Hicks,Chris Sale,-1%,53%,Walk
t1,0-0,2,1--,"8,(3-2) SBBBS>F>F>S",O,NYY,Giancarlo Stanton,Chris Sale,2%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 0 hits, 0 errors, 1 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 1 LOB. Yankees 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' J.A. Happ facing 1-2-3"
b1,0-0,0,---,"4,(1-2) CBFS",O,BOS,Mookie Betts,J.A. Happ,-2%,53%,Strikeout Swinging
b1,0-0,1,---,"2,(0-1) FX",,BOS,Andrew Benintendi,J.A. Happ,2%,55%,Single to LF (Ground Ball)
b1,0-0,1,1--,"1,(0-0) >B",,BOS,Steve Pearce,J.A. Happ,2%,57%,Benintendi Steals 2B
