Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Price facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' David Price facing 1-2-3"
t1,0-0,0,---,"5,(3-1) BFBBX",O,NYY,Aaron Hicks,David Price,2%,52%,Groundout: SS-1B (SS-3B Hole)
t1,0-0,1,---,"5,(3-1) CBBBX",,NYY,Giancarlo Stanton,David Price,-2%,50%,Single to LF (Line Drive to Deep LF-CF)
t1,0-0,1,1--,"1,(0-0) H",,NYY,Didi Gregorius,David Price,-3%,46%,Hit By Pitch; Stanton to 2B
t1,0-0,1,12-,"4,(0-2) CFFC",O,NYY,Gleyber Torres,David Price,4%,51%,Strikeout Looking
t1,0-0,2,12-,"2,(1-0) BX",,NYY,Miguel Andujar,David Price,-3%,48%,Single to LF (Ground Ball thru SS-3B Hole); Stanton to 3B; Gregorius to 2B
t1,0-0,2,123,"3,(1-1) BSX",O,NYY,Luke Voit,David Price,7%,55%,Groundout: P-1B (Short 1B Line)
,,,,,,,,,"0 runs, 2 hits, 0 errors, 3 LOB. Yankees 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 3 LOB. Yankees 0, Red Sox 0.","0 runs, 2 hits, 0 errors, 3 LOB. Yankees 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3"
b1,0-0,0,---,"4,(0-2) CSFX",O,BOS,Mookie Betts,Masahiro Tanaka,-2%,53%,Groundout: 2B-1B (SS-2B)
