Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Brian Johnson,4.1,5,1,1,1,3,1,4.02,19,73,44,25,3,16,4,11,3,0,51.0,,,0.102,1.1,0.02%,0.34,1.1
Brandon Workman,1.2,1,0,0,1,0,0,2.61,6,21,12,6,2,4,3,2,1,0,,1.0,0.0,0.133,1.1,0.03%,0.34,1.1
"Joe Kelly, H (19)",1.0,0,0,0,0,1,0,3.86,3,13,9,5,1,3,0,2,1,0,,0.0,0.0,0.05,0.64,0.01%,0.2,0.5
"Matt Barnes, BS (3)",0.1,4,4,4,0,1,2,3.51,5,19,11,5,2,4,1,3,1,0,,0.0,0.0,-0.427,1.61,-0.08%,0.5,-3.0
Heath Hembree,0.2,2,1,1,1,0,0,4.1,5,17,10,8,0,2,1,3,1,0,,1.0,1.0,-0.326,3.26,-0.06%,1.02,-1.4
"Craig Kimbrel, BS (5), W (4-1)",1.0,1,1,1,2,1,0,2.55,6,28,15,6,5,4,1,2,2,0,,0.0,0.0,-0.187,4.17,-0.03%,1.31,-0.5
Team Totals,9.0,13,7,7,5,6,3,7.0,44,171,101,55,13,33,10,23,9,0,51.0,2.0,1.0,-0.655,1.83,-0.12%,0.57,-2.2
