Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,2.0,1.0,1.0,0.0,3.0,0.0,5.0,0.336,0.425,0.627,1.053,26.0,11.0,0.109,1.43,0.124,-0.015%,0.02%,0.45,1.4,1.0,0.0,
Andrew Benintendi LF,5.0,0.0,1.0,1.0,0.0,0.0,5.0,0.293,0.374,0.486,0.861,15.0,8.0,0.039,1.05,0.136,-0.097%,0.01%,0.33,-0.7,0.0,0.0,"2B,GDP"
Mitch Moreland 1B,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.253,0.322,0.46,0.782,13.0,6.0,-0.074,0.74,0.008,-0.082%,-0.01%,0.23,-1.1,9.0,0.0,
Steve Pearce PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.289,0.38,0.542,0.922,3.0,2.0,-0.059,2.29,0.0,-0.059%,-0.01%,0.72,-0.2,,,
J.D. Martinez DH,4.0,2.0,2.0,0.0,1.0,0.0,5.0,0.338,0.409,0.656,1.064,15.0,11.0,0.102,1.26,0.142,-0.039%,0.02%,0.4,0.3,,,IW
Xander Bogaerts SS,4.0,1.0,2.0,1.0,0.0,0.0,5.0,0.285,0.355,0.525,0.88,19.0,12.0,0.055,1.92,0.139,-0.084%,0.01%,0.6,0.2,2.0,1.0,"2B,SF"
Eduardo Nunez 3B,5.0,2.0,2.0,1.0,0.0,0.0,5.0,0.262,0.286,0.38,0.665,17.0,12.0,0.393,1.9,0.439,-0.046%,0.07%,0.6,1.0,1.0,3.0,HR
Ian Kinsler 2B,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.242,0.305,0.393,0.698,9.0,7.0,0.378,2.04,0.4,-0.022%,0.07%,0.64,1.5,4.0,1.0,
Blake Swihart C,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.216,0.268,0.288,0.556,21.0,12.0,-0.209,1.91,0.0,-0.209%,-0.04%,0.59,-1.6,5.0,2.0,GDP
Jackie Bradley Jr. CF,3.0,1.0,2.0,2.0,1.0,1.0,4.0,0.227,0.308,0.39,0.698,21.0,11.0,0.421,1.59,0.43,-0.008%,0.08%,0.5,2.6,5.0,0.0,SB
,,,,,,,,,,,,,,,,,,,,,,,
Brian Johnson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Kelly P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Craig Kimbrel P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,8.0,12.0,6.0,6.0,3.0,42.0,0.343,0.429,0.486,0.914,159.0,92.0,1.155,1.51,1.818,-0.661%,0.22%,0.47,3.5,27.0,8.0,
