Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Eduardo Rodriguez facing 1-2-3"
t1,0-0,0,---,"5,(2-2) CBBSS",O,NYY,DJ LeMahieu,Eduardo Rodriguez,-2%,48%,Strikeout Swinging
t1,0-0,1,---,"5,(2-2) SFBBC",O,NYY,Aaron Judge,Eduardo Rodriguez,-2%,46%,Strikeout Looking
t1,0-0,2,---,"4,(2-1) BCBX",,NYY,Aaron Hicks,Eduardo Rodriguez,1%,47%,Single to CF (Line Drive to Short CF)
t1,0-0,2,1--,"6,(3-2) BCBBSX",O,NYY,Gary Sanchez,Eduardo Rodriguez,-2%,45%,Flyball: CF (Deep CF-RF)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Yankees 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Yankees 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Yankees 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Stephen Tarpley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Stephen Tarpley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Stephen Tarpley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Stephen Tarpley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Stephen Tarpley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Stephen Tarpley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Stephen Tarpley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Stephen Tarpley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Stephen Tarpley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Stephen Tarpley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Stephen Tarpley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Stephen Tarpley facing 1-2-3"
b1,0-0,0,---,"5,(3-1) BBBCX",O,BOS,Mookie Betts,Stephen Tarpley,2%,47%,Groundout: SS-1B
b1,0-0,1,---,"4,(1-2) BSFX",,BOS,Rafael Devers,Stephen Tarpley,-2%,45%,Single to 2B (Fly Ball to Short CF-RF)
b1,0-0,1,1--,"4,(2-1) BBC1X",RR,BOS,Xander Bogaerts,Stephen Tarpley,-15%,29%,Home Run (Fly Ball to Deep RF); Devers Scores
b1,2-0,1,---,"2,(1-0) BX",R,BOS,J.D. Martinez,Stephen Tarpley,-7%,22%,Home Run (Fly Ball to Deep CF-RF)
b1,3-0,1,---,"4,(2-1) CBBX",O,BOS,Michael Chavis,Stephen Tarpley,1%,23%,Flyball: LF (LF-CF)
b1,3-0,2,---,"2,(1-0) BX",R,BOS,Christian Vazquez,Stephen Tarpley,-6%,17%,Home Run (Fly Ball to Deep RF)
