Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3"
t1,0-0,0,---,"4,(2-1) CBBX",,TBR,Yandy Díaz,Chris Sale,6%,56%,Double to LF (Line Drive to Deep CF)
t1,0-0,0,-2-,"5,(1-2) CBFFC",O,TBR,Tommy Pham,Chris Sale,-4%,51%,Strikeout Looking
t1,0-0,1,-2-,"1,(0-0) X",RR,TBR,Daniel Robertson,Chris Sale,14%,65%,Home Run (Fly Ball to Deep LF); Díaz Scores
t1,2-0,1,---,"4,(1-2) CCBX",O,TBR,Avisail Garcia,Chris Sale,-1%,64%,Popfly: 1B (Deep 2B-1B)
t1,2-0,2,---,"3,(0-2) FSS",O,TBR,Mike Zunino,Chris Sale,-1%,63%,Strikeout Swinging
,,,,,,,,,"2 runs, 2 hits, 0 errors, 0 LOB. Rays 2, Red Sox 0.","2 runs, 2 hits, 0 errors, 0 LOB. Rays 2, Red Sox 0.","2 runs, 2 hits, 0 errors, 0 LOB. Rays 2, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Tyler Glasnow facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Rays' Tyler Glasnow facing 1-2-3"
b1,0-2,0,---,"5,(2-2) BFSBS",O,BOS,Andrew Benintendi,Tyler Glasnow,2%,66%,Strikeout Swinging
b1,0-2,1,---,"7,(3-2) CFBBBFX",O,BOS,Mookie Betts,Tyler Glasnow,2%,67%,Popfly: 3B (Weak 3B)
