Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Andrew Benintendi LF,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.28,0.361,0.441,0.802,21.0,12.0,-0.117,1.13,0.0,-0.117%,-0.06%,0.92,-1.1,1.0,0.0,
Mookie Betts RF,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.269,0.374,0.49,0.864,18.0,10.0,0.058,0.96,0.109,-0.051%,0.03%,0.79,0.9,1.0,0.0,2B
Mitch Moreland 1B,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.209,0.281,0.512,0.793,10.0,6.0,-0.096,1.05,0.0,-0.096%,-0.05%,0.85,-0.7,7.0,2.0,SF
Xander Bogaerts SS,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.273,0.36,0.465,0.824,17.0,11.0,-0.117,1.07,0.0,-0.117%,-0.06%,0.87,-1.3,0.0,6.0,
Rafael Devers 3B,4.0,0.0,2.0,0.0,0.0,2.0,4.0,0.287,0.38,0.351,0.731,14.0,10.0,0.002,0.76,0.054,-0.052%,0.00%,0.61,0.0,0.0,1.0,
Michael Chavis 2B,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.25,0.419,0.667,1.086,9.0,7.0,0.066,1.01,0.121,-0.055%,0.03%,0.82,0.8,5.0,3.0,HR
Steve Pearce DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.103,0.167,0.128,0.295,13.0,8.0,-0.147,1.0,0.0,-0.147%,-0.07%,0.81,-1.7,,,GDP
Jackie Bradley Jr. CF,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.15,0.233,0.188,0.421,11.0,9.0,0.005,0.61,0.036,-0.030%,0.00%,0.49,-0.2,0.0,0.0,2B
Christian Vazquez C,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.229,0.267,0.443,0.71,13.0,8.0,-0.033,1.07,0.036,-0.069%,-0.02%,0.87,-0.1,11.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Chris Sale P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Marcus Walden P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,2.0,7.0,2.0,1.0,10.0,34.0,0.219,0.235,0.375,0.61,126.0,81.0,-0.379,0.97,0.356,-0.734%,-0.18%,0.79,-3.3,27.0,12.0,
