Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
t2,2-0,2,12-,"3,(1-1) SBX",RR,TBR,Yandy Díaz,Chris Sale,14%,82%,Triple to RF (Fly Ball to Deep CF); Heredia Scores/unER; Adames Scores/unER
t1,0-0,1,-2-,"1,(0-0) X",RR,TBR,Daniel Robertson,Chris Sale,14%,65%,Home Run (Fly Ball to Deep LF); Díaz Scores
b7,1-4,1,---,"1,(0-0) X",R,BOS,Michael Chavis,Tyler Glasnow,-9%,80%,Home Run (Fly Ball to Deep CF)
b6,0-4,1,1--,"2,(1-0) BX",,BOS,Mookie Betts,Tyler Glasnow,-7%,81%,Double to LF (Line Drive to Deep LF); Vazquez to 3B
b5,0-4,0,1--,"2,(0-1) CX",OO,BOS,Steve Pearce,Tyler Glasnow,7%,90%,Ground Ball Double Play: SS-2B-1B
